_link,_link_main,cod,desc,img_lis_c,sez_perv,sez_tot
76.liste.13,76,14,LEGA LIGURIA BUCCI PRESIDENTE,7-20241027000000-14-037.png,0,3
76.liste.14,76,15,FORZA ITALIA BERLUSCONI BUCCI PRESIDENTE PPE,7-20241027000000-15-037.png,0,3
76.liste.15,76,16,ALLEANZA VERDI E SINISTRA - LISTA SANSA - POSSIBILE - EUROPA VERDE - SINISTRA ITALIANA,7-20241027000000-16-037.png,0,3
76.liste.16,76,17,PATTO CIVICO E RIFORMISTA PER ORLANDO - AZIONE CON CALENDA - PRI - REPUBBLICANI EUROPEI - PER - ALLEANZA CIVICA LIGURIA,7-20241027000000-17-037.png,0,3
76.liste.17,76,18,FORZA DEL POPOLO,7-20241027000000-18-037.png,0,3
76.liste.18,76,19,PARTITO POPOLARE DEL NORD AUTONOMIA E LIBERTA',7-20241027000000-19-037.png,0,3
77.liste.0,77,1,BUCCI PRESIDENTE VINCE LIGURIA,7-20241027000000-1-037.png,0,5
77.liste.1,77,2,GIORGIA MELONI PER BUCCI PRESIDENTE FRATELLI D'ITALIA,7-20241027000000-2-037.png,0,5
77.liste.2,77,3,ORGOGLIO LIGURIA BUCCI PRESIDENTE,7-20241027000000-3-037.png,0,5
77.liste.3,77,4,MOVIMENTO 5 STELLE 2050,7-20241027000000-4-037.png,0,5
77.liste.4,77,5,PARTITO DEMOCRATICO ANDREA ORLANDO PRESIDENTE,7-20241027000000-5-037.png,0,5
77.liste.5,77,6,LIGURI A TESTA ALTA ORLANDO PRESIDENTE,7-20241027000000-6-037.png,0,5
77.liste.6,77,7,PER L'ALTERNATIVA - POTERE AL POPOLO! - PCI - RIFONDAZIONE PARTITO COMUNISTA SINISTRA EUROPEA,7-20241027000000-7-037.png,0,5
77.liste.7,77,8,INDIPENDENZA! ALEMANNO PER ROSSON,7-20241027000000-8-037.png,0,5
77.liste.8,77,9,DEMOCRAZIA SOVRANA POPOLARE,7-20241027000000-9-037.png,0,5
77.liste.9,77,10,ALTERNATIVA POPOLARE CON BANDECCHI PER BUCCI PPE,7-20241027000000-10-037.png,0,5
77.liste.10,77,11,LISTA ANDREA ORLANDO PRESIDENTE,7-20241027000000-11-037.png,0,5
77.liste.11,77,12,UNITI PER LA COSTITUZIONE,7-20241027000000-12-037.png,0,5
77.liste.12,77,13,BUCCI LIBERTAS UDC,7-20241027000000-13-037.png,0,5
77.liste.13,77,14,LEGA LIGURIA BUCCI PRESIDENTE,7-20241027000000-14-037.png,0,5
77.liste.14,77,15,FORZA ITALIA BERLUSCONI BUCCI PRESIDENTE PPE,7-20241027000000-15-037.png,0,5
77.liste.15,77,16,ALLEANZA VERDI E SINISTRA - LISTA SANSA - POSSIBILE - EUROPA VERDE - SINISTRA ITALIANA,7-20241027000000-16-037.png,0,5
77.liste.16,77,17,PATTO CIVICO E RIFORMISTA PER ORLANDO - AZIONE CON CALENDA - PRI - REPUBBLICANI EUROPEI - PER - ALLEANZA CIVICA LIGURIA,7-20241027000000-17-037.png,0,5
77.liste.17,77,18,FORZA DEL POPOLO,7-20241027000000-18-037.png,0,5
77.liste.18,77,19,PARTITO POPOLARE DEL NORD AUTONOMIA E LIBERTA',7-20241027000000-19-037.png,0,5
78.liste.0,78,1,BUCCI PRESIDENTE VINCE LIGURIA,7-20241027000000-1-037.png,0,1
78.liste.1,78,2,GIORGIA MELONI PER BUCCI PRESIDENTE FRATELLI D'ITALIA,7-20241027000000-2-037.png,0,1
78.liste.2,78,3,ORGOGLIO LIGURIA BUCCI PRESIDENTE,7-20241027000000-3-037.png,0,1
78.liste.3,78,4,MOVIMENTO 5 STELLE 2050,7-20241027000000-4-037.png,0,1
78.liste.4,78,5,PARTITO DEMOCRATICO ANDREA ORLANDO PRESIDENTE,7-20241027000000-5-037.png,0,1
78.liste.5,78,6,LIGURI A TESTA ALTA ORLANDO PRESIDENTE,7-20241027000000-6-037.png,0,1
78.liste.6,78,7,PER L'ALTERNATIVA - POTERE AL POPOLO! - PCI - RIFONDAZIONE PARTITO COMUNISTA SINISTRA EUROPEA,7-20241027000000-7-037.png,0,1
78.liste.7,78,8,INDIPENDENZA! ALEMANNO PER ROSSON,7-20241027000000-8-037.png,0,1
78.liste.8,78,9,DEMOCRAZIA SOVRANA POPOLARE,7-20241027000000-9-037.png,0,1
78.liste.9,78,10,ALTERNATIVA POPOLARE CON BANDECCHI PER BUCCI PPE,7-20241027000000-10-037.png,0,1
78.liste.10,78,11,LISTA ANDREA ORLANDO PRESIDENTE,7-20241027000000-11-037.png,0,1
78.liste.11,78,12,UNITI PER LA COSTITUZIONE,7-20241027000000-12-037.png,0,1
78.liste.12,78,13,BUCCI LIBERTAS UDC,7-20241027000000-13-037.png,0,1
78.liste.13,78,14,LEGA LIGURIA BUCCI PRESIDENTE,7-20241027000000-14-037.png,0,1
78.liste.14,78,15,FORZA ITALIA BERLUSCONI BUCCI PRESIDENTE PPE,7-20241027000000-15-037.png,0,1
78.liste.15,78,16,ALLEANZA VERDI E SINISTRA - LISTA SANSA - POSSIBILE - EUROPA VERDE - SINISTRA ITALIANA,7-20241027000000-16-037.png,0,1
78.liste.16,78,17,PATTO CIVICO E RIFORMISTA PER ORLANDO - AZIONE CON CALENDA - PRI - REPUBBLICANI EUROPEI - PER - ALLEANZA CIVICA LIGURIA,7-20241027000000-17-037.png,0,1
78.liste.17,78,18,FORZA DEL POPOLO,7-20241027000000-18-037.png,0,1
78.liste.18,78,19,PARTITO POPOLARE DEL NORD AUTONOMIA E LIBERTA',7-20241027000000-19-037.png,0,1
79.liste.0,79,1,BUCCI PRESIDENTE VINCE LIGURIA,7-20241027000000-1-037.png,0,1
79.liste.1,79,2,GIORGIA MELONI PER BUCCI PRESIDENTE FRATELLI D'ITALIA,7-20241027000000-2-037.png,0,1
79.liste.2,79,3,ORGOGLIO LIGURIA BUCCI PRESIDENTE,7-20241027000000-3-037.png,0,1
79.liste.3,79,4,MOVIMENTO 5 STELLE 2050,7-20241027000000-4-037.png,0,1
79.liste.4,79,5,PARTITO DEMOCRATICO ANDREA ORLANDO PRESIDENTE,7-20241027000000-5-037.png,0,1
79.liste.5,79,6,LIGURI A TESTA ALTA ORLANDO PRESIDENTE,7-20241027000000-6-037.png,0,1
79.liste.6,79,7,PER L'ALTERNATIVA - POTERE AL POPOLO! - PCI - RIFONDAZIONE PARTITO COMUNISTA SINISTRA EUROPEA,7-20241027000000-7-037.png,0,1
79.liste.7,79,8,INDIPENDENZA! ALEMANNO PER ROSSON,7-20241027000000-8-037.png,0,1
79.liste.8,79,9,DEMOCRAZIA SOVRANA POPOLARE,7-20241027000000-9-037.png,0,1
79.liste.9,79,10,ALTERNATIVA POPOLARE CON BANDECCHI PER BUCCI PPE,7-20241027000000-10-037.png,0,1
79.liste.10,79,11,LISTA ANDREA ORLANDO PRESIDENTE,7-20241027000000-11-037.png,0,1
79.liste.11,79,12,UNITI PER LA COSTITUZIONE,7-20241027000000-12-037.png,0,1
79.liste.12,79,13,BUCCI LIBERTAS UDC,7-20241027000000-13-037.png,0,1
79.liste.13,79,14,LEGA LIGURIA BUCCI PRESIDENTE,7-20241027000000-14-037.png,0,1
79.liste.14,79,15,FORZA ITALIA BERLUSCONI BUCCI PRESIDENTE PPE,7-20241027000000-15-037.png,0,1
79.liste.15,79,16,ALLEANZA VERDI E SINISTRA - LISTA SANSA - POSSIBILE - EUROPA VERDE - SINISTRA ITALIANA,7-20241027000000-16-037.png,0,1
79.liste.16,79,17,PATTO CIVICO E RIFORMISTA PER ORLANDO - AZIONE CON CALENDA - PRI - REPUBBLICANI EUROPEI - PER - ALLEANZA CIVICA LIGURIA,7-20241027000000-17-037.png,0,1
79.liste.17,79,18,FORZA DEL POPOLO,7-20241027000000-18-037.png,0,1
79.liste.18,79,19,PARTITO POPOLARE DEL NORD AUTONOMIA E LIBERTA',7-20241027000000-19-037.png,0,1
80.liste.0,80,1,BUCCI PRESIDENTE VINCE LIGURIA,7-20241027000000-1-037.png,0,1
80.liste.1,80,2,GIORGIA MELONI PER BUCCI PRESIDENTE FRATELLI D'ITALIA,7-20241027000000-2-037.png,0,1
80.liste.2,80,3,ORGOGLIO LIGURIA BUCCI PRESIDENTE,7-20241027000000-3-037.png,0,1
80.liste.3,80,4,MOVIMENTO 5 STELLE 2050,7-20241027000000-4-037.png,0,1
80.liste.4,80,5,PARTITO DEMOCRATICO ANDREA ORLANDO PRESIDENTE,7-20241027000000-5-037.png,0,1
80.liste.5,80,6,LIGURI A TESTA ALTA ORLANDO PRESIDENTE,7-20241027000000-6-037.png,0,1
80.liste.6,80,7,PER L'ALTERNATIVA - POTERE AL POPOLO! - PCI - RIFONDAZIONE PARTITO COMUNISTA SINISTRA EUROPEA,7-20241027000000-7-037.png,0,1
80.liste.7,80,8,INDIPENDENZA! ALEMANNO PER ROSSON,7-20241027000000-8-037.png,0,1
80.liste.8,80,9,DEMOCRAZIA SOVRANA POPOLARE,7-20241027000000-9-037.png,0,1
80.liste.9,80,10,ALTERNATIVA POPOLARE CON BANDECCHI PER BUCCI PPE,7-20241027000000-10-037.png,0,1
80.liste.10,80,11,LISTA ANDREA ORLANDO PRESIDENTE,7-20241027000000-11-037.png,0,1
80.liste.11,80,12,UNITI PER LA COSTITUZIONE,7-20241027000000-12-037.png,0,1
80.liste.12,80,13,BUCCI LIBERTAS UDC,7-20241027000000-13-037.png,0,1
80.liste.13,80,14,LEGA LIGURIA BUCCI PRESIDENTE,7-20241027000000-14-037.png,0,1
80.liste.14,80,15,FORZA ITALIA BERLUSCONI BUCCI PRESIDENTE PPE,7-20241027000000-15-037.png,0,1
80.liste.15,80,16,ALLEANZA VERDI E SINISTRA - LISTA SANSA - POSSIBILE - EUROPA VERDE - SINISTRA ITALIANA,7-20241027000000-16-037.png,0,1
80.liste.16,80,17,PATTO CIVICO E RIFORMISTA PER ORLANDO - AZIONE CON CALENDA - PRI - REPUBBLICANI EUROPEI - PER - ALLEANZA CIVICA LIGURIA,7-20241027000000-17-037.png,0,1
80.liste.17,80,18,FORZA DEL POPOLO,7-20241027000000-18-037.png,0,1
80.liste.18,80,19,PARTITO POPOLARE DEL NORD AUTONOMIA E LIBERTA',7-20241027000000-19-037.png,0,1
81.liste.0,81,1,BUCCI PRESIDENTE VINCE LIGURIA,7-20241027000000-1-037.png,0,2
81.liste.1,81,2,GIORGIA MELONI PER BUCCI PRESIDENTE FRATELLI D'ITALIA,7-20241027000000-2-037.png,0,2
81.liste.2,81,3,ORGOGLIO LIGURIA BUCCI PRESIDENTE,7-20241027000000-3-037.png,0,2
81.liste.3,81,4,MOVIMENTO 5 STELLE 2050,7-20241027000000-4-037.png,0,2
81.liste.4,81,5,PARTITO DEMOCRATICO ANDREA ORLANDO PRESIDENTE,7-20241027000000-5-037.png,0,2
81.liste.5,81,6,LIGURI A TESTA ALTA ORLANDO PRESIDENTE,7-20241027000000-6-037.png,0,2
81.liste.6,81,7,PER L'ALTERNATIVA - POTERE AL POPOLO! - PCI - RIFONDAZIONE PARTITO COMUNISTA SINISTRA EUROPEA,7-20241027000000-7-037.png,0,2
81.liste.7,81,8,INDIPENDENZA! ALEMANNO PER ROSSON,7-20241027000000-8-037.png,0,2
81.liste.8,81,9,DEMOCRAZIA SOVRANA POPOLARE,7-20241027000000-9-037.png,0,2
81.liste.9,81,10,ALTERNATIVA POPOLARE CON BANDECCHI PER BUCCI PPE,7-20241027000000-10-037.png,0,2
81.liste.10,81,11,LISTA ANDREA ORLANDO PRESIDENTE,7-20241027000000-11-037.png,0,2
81.liste.11,81,12,UNITI PER LA COSTITUZIONE,7-20241027000000-12-037.png,0,2
81.liste.12,81,13,BUCCI LIBERTAS UDC,7-20241027000000-13-037.png,0,2
81.liste.13,81,14,LEGA LIGURIA BUCCI PRESIDENTE,7-20241027000000-14-037.png,0,2
81.liste.14,81,15,FORZA ITALIA BERLUSCONI BUCCI PRESIDENTE PPE,7-20241027000000-15-037.png,0,2
81.liste.15,81,16,ALLEANZA VERDI E SINISTRA - LISTA SANSA - POSSIBILE - EUROPA VERDE - SINISTRA ITALIANA,7-20241027000000-16-037.png,0,2
81.liste.16,81,17,PATTO CIVICO E RIFORMISTA PER ORLANDO - AZIONE CON CALENDA - PRI - REPUBBLICANI EUROPEI - PER - ALLEANZA CIVICA LIGURIA,7-20241027000000-17-037.png,0,2
81.liste.17,81,18,FORZA DEL POPOLO,7-20241027000000-18-037.png,0,2
81.liste.18,81,19,PARTITO POPOLARE DEL NORD AUTONOMIA E LIBERTA',7-20241027000000-19-037.png,0,2
82.liste.0,82,1,BUCCI PRESIDENTE VINCE LIGURIA,7-20241027000000-1-037.png,0,1
82.liste.1,82,2,GIORGIA MELONI PER BUCCI PRESIDENTE FRATELLI D'ITALIA,7-20241027000000-2-037.png,0,1
82.liste.2,82,3,ORGOGLIO LIGURIA BUCCI PRESIDENTE,7-20241027000000-3-037.png,0,1
82.liste.3,82,4,MOVIMENTO 5 STELLE 2050,7-20241027000000-4-037.png,0,1
82.liste.4,82,5,PARTITO DEMOCRATICO ANDREA ORLANDO PRESIDENTE,7-20241027000000-5-037.png,0,1
82.liste.5,82,6,LIGURI A TESTA ALTA ORLANDO PRESIDENTE,7-20241027000000-6-037.png,0,1
82.liste.6,82,7,PER L'ALTERNATIVA - POTERE AL POPOLO! - PCI - RIFONDAZIONE PARTITO COMUNISTA SINISTRA EUROPEA,7-20241027000000-7-037.png,0,1
82.liste.7,82,8,INDIPENDENZA! ALEMANNO PER ROSSON,7-20241027000000-8-037.png,0,1
82.liste.8,82,9,DEMOCRAZIA SOVRANA POPOLARE,7-20241027000000-9-037.png,0,1
82.liste.9,82,10,ALTERNATIVA POPOLARE CON BANDECCHI PER BUCCI PPE,7-20241027000000-10-037.png,0,1
82.liste.10,82,11,LISTA ANDREA ORLANDO PRESIDENTE,7-20241027000000-11-037.png,0,1
82.liste.11,82,12,UNITI PER LA COSTITUZIONE,7-20241027000000-12-037.png,0,1
82.liste.12,82,13,BUCCI LIBERTAS UDC,7-20241027000000-13-037.png,0,1
82.liste.13,82,14,LEGA LIGURIA BUCCI PRESIDENTE,7-20241027000000-14-037.png,0,1
82.liste.14,82,15,FORZA ITALIA BERLUSCONI BUCCI PRESIDENTE PPE,7-20241027000000-15-037.png,0,1
82.liste.15,82,16,ALLEANZA VERDI E SINISTRA - LISTA SANSA - POSSIBILE - EUROPA VERDE - SINISTRA ITALIANA,7-20241027000000-16-037.png,0,1
82.liste.16,82,17,PATTO CIVICO E RIFORMISTA PER ORLANDO - AZIONE CON CALENDA - PRI - REPUBBLICANI EUROPEI - PER - ALLEANZA CIVICA LIGURIA,7-20241027000000-17-037.png,0,1
82.liste.17,82,18,FORZA DEL POPOLO,7-20241027000000-18-037.png,0,1
82.liste.18,82,19,PARTITO POPOLARE DEL NORD AUTONOMIA E LIBERTA',7-20241027000000-19-037.png,0,1
83.liste.0,83,1,BUCCI PRESIDENTE VINCE LIGURIA,7-20241027000000-1-037.png,0,1
83.liste.1,83,2,GIORGIA MELONI PER BUCCI PRESIDENTE FRATELLI D'ITALIA,7-20241027000000-2-037.png,0,1
83.liste.2,83,3,ORGOGLIO LIGURIA BUCCI PRESIDENTE,7-20241027000000-3-037.png,0,1
83.liste.3,83,4,MOVIMENTO 5 STELLE 2050,7-20241027000000-4-037.png,0,1
83.liste.4,83,5,PARTITO DEMOCRATICO ANDREA ORLANDO PRESIDENTE,7-20241027000000-5-037.png,0,1
83.liste.5,83,6,LIGURI A TESTA ALTA ORLANDO PRESIDENTE,7-20241027000000-6-037.png,0,1
83.liste.6,83,7,PER L'ALTERNATIVA - POTERE AL POPOLO! - PCI - RIFONDAZIONE PARTITO COMUNISTA SINISTRA EUROPEA,7-20241027000000-7-037.png,0,1
83.liste.7,83,8,INDIPENDENZA! ALEMANNO PER ROSSON,7-20241027000000-8-037.png,0,1
83.liste.8,83,9,DEMOCRAZIA SOVRANA POPOLARE,7-20241027000000-9-037.png,0,1
83.liste.9,83,10,ALTERNATIVA POPOLARE CON BANDECCHI PER BUCCI PPE,7-20241027000000-10-037.png,0,1
83.liste.10,83,11,LISTA ANDREA ORLANDO PRESIDENTE,7-20241027000000-11-037.png,0,1
83.liste.11,83,12,UNITI PER LA COSTITUZIONE,7-20241027000000-12-037.png,0,1
83.liste.12,83,13,BUCCI LIBERTAS UDC,7-20241027000000-13-037.png,0,1
83.liste.13,83,14,LEGA LIGURIA BUCCI PRESIDENTE,7-20241027000000-14-037.png,0,1
83.liste.14,83,15,FORZA ITALIA BERLUSCONI BUCCI PRESIDENTE PPE,7-20241027000000-15-037.png,0,1
83.liste.15,83,16,ALLEANZA VERDI E SINISTRA - LISTA SANSA - POSSIBILE - EUROPA VERDE - SINISTRA ITALIANA,7-20241027000000-16-037.png,0,1
83.liste.16,83,17,PATTO CIVICO E RIFORMISTA PER ORLANDO - AZIONE CON CALENDA - PRI - REPUBBLICANI EUROPEI - PER - ALLEANZA CIVICA LIGURIA,7-20241027000000-17-037.png,0,1
83.liste.17,83,18,FORZA DEL POPOLO,7-20241027000000-18-037.png,0,1
83.liste.18,83,19,PARTITO POPOLARE DEL NORD AUTONOMIA E LIBERTA',7-20241027000000-19-037.png,0,1
84.liste.0,84,1,BUCCI PRESIDENTE VINCE LIGURIA,7-20241027000000-1-037.png,0,3
84.liste.1,84,2,GIORGIA MELONI PER BUCCI PRESIDENTE FRATELLI D'ITALIA,7-20241027000000-2-037.png,0,3
84.liste.2,84,3,ORGOGLIO LIGURIA BUCCI PRESIDENTE,7-20241027000000-3-037.png,0,3
84.liste.3,84,4,MOVIMENTO 5 STELLE 2050,7-20241027000000-4-037.png,0,3
84.liste.4,84,5,PARTITO DEMOCRATICO ANDREA ORLANDO PRESIDENTE,7-20241027000000-5-037.png,0,3
84.liste.5,84,6,LIGURI A TESTA ALTA ORLANDO PRESIDENTE,7-20241027000000-6-037.png,0,3
84.liste.6,84,7,PER L'ALTERNATIVA - POTERE AL POPOLO! - PCI - RIFONDAZIONE PARTITO COMUNISTA SINISTRA EUROPEA,7-20241027000000-7-037.png,0,3
84.liste.7,84,8,INDIPENDENZA! ALEMANNO PER ROSSON,7-20241027000000-8-037.png,0,3
84.liste.8,84,9,DEMOCRAZIA SOVRANA POPOLARE,7-20241027000000-9-037.png,0,3
84.liste.9,84,10,ALTERNATIVA POPOLARE CON BANDECCHI PER BUCCI PPE,7-20241027000000-10-037.png,0,3
84.liste.10,84,11,LISTA ANDREA ORLANDO PRESIDENTE,7-20241027000000-11-037.png,0,3
84.liste.11,84,12,UNITI PER LA COSTITUZIONE,7-20241027000000-12-037.png,0,3
84.liste.12,84,13,BUCCI LIBERTAS UDC,7-20241027000000-13-037.png,0,3
84.liste.13,84,14,LEGA LIGURIA BUCCI PRESIDENTE,7-20241027000000-14-037.png,0,3
84.liste.14,84,15,FORZA ITALIA BERLUSCONI BUCCI PRESIDENTE PPE,7-20241027000000-15-037.png,0,3
84.liste.15,84,16,ALLEANZA VERDI E SINISTRA - LISTA SANSA - POSSIBILE - EUROPA VERDE - SINISTRA ITALIANA,7-20241027000000-16-037.png,0,3
84.liste.16,84,17,PATTO CIVICO E RIFORMISTA PER ORLANDO - AZIONE CON CALENDA - PRI - REPUBBLICANI EUROPEI - PER - ALLEANZA CIVICA LIGURIA,7-20241027000000-17-037.png,0,3
84.liste.17,84,18,FORZA DEL POPOLO,7-20241027000000-18-037.png,0,3
84.liste.18,84,19,PARTITO POPOLARE DEL NORD AUTONOMIA E LIBERTA',7-20241027000000-19-037.png,0,3
85.liste.0,85,1,BUCCI PRESIDENTE VINCE LIGURIA,7-20241027000000-1-037.png,0,1
85.liste.1,85,2,GIORGIA MELONI PER BUCCI PRESIDENTE FRATELLI D'ITALIA,7-20241027000000-2-037.png,0,1
85.liste.2,85,3,ORGOGLIO LIGURIA BUCCI PRESIDENTE,7-20241027000000-3-037.png,0,1
85.liste.3,85,4,MOVIMENTO 5 STELLE 2050,7-20241027000000-4-037.png,0,1
85.liste.4,85,5,PARTITO DEMOCRATICO ANDREA ORLANDO PRESIDENTE,7-20241027000000-5-037.png,0,1
85.liste.5,85,6,LIGURI A TESTA ALTA ORLANDO PRESIDENTE,7-20241027000000-6-037.png,0,1
85.liste.6,85,7,PER L'ALTERNATIVA - POTERE AL POPOLO! - PCI - RIFONDAZIONE PARTITO COMUNISTA SINISTRA EUROPEA,7-20241027000000-7-037.png,0,1
85.liste.7,85,8,INDIPENDENZA! ALEMANNO PER ROSSON,7-20241027000000-8-037.png,0,1
85.liste.8,85,9,DEMOCRAZIA SOVRANA POPOLARE,7-20241027000000-9-037.png,0,1
85.liste.9,85,10,ALTERNATIVA POPOLARE CON BANDECCHI PER BUCCI PPE,7-20241027000000-10-037.png,0,1
85.liste.10,85,11,LISTA ANDREA ORLANDO PRESIDENTE,7-20241027000000-11-037.png,0,1
85.liste.11,85,12,UNITI PER LA COSTITUZIONE,7-20241027000000-12-037.png,0,1
85.liste.12,85,13,BUCCI LIBERTAS UDC,7-20241027000000-13-037.png,0,1
85.liste.13,85,14,LEGA LIGURIA BUCCI PRESIDENTE,7-20241027000000-14-037.png,0,1
85.liste.14,85,15,FORZA ITALIA BERLUSCONI BUCCI PRESIDENTE PPE,7-20241027000000-15-037.png,0,1
85.liste.15,85,16,ALLEANZA VERDI E SINISTRA - LISTA SANSA - POSSIBILE - EUROPA VERDE - SINISTRA ITALIANA,7-20241027000000-16-037.png,0,1
85.liste.16,85,17,PATTO CIVICO E RIFORMISTA PER ORLANDO - AZIONE CON CALENDA - PRI - REPUBBLICANI EUROPEI - PER - ALLEANZA CIVICA LIGURIA,7-20241027000000-17-037.png,0,1
85.liste.17,85,18,FORZA DEL POPOLO,7-20241027000000-18-037.png,0,1
85.liste.18,85,19,PARTITO POPOLARE DEL NORD AUTONOMIA E LIBERTA',7-20241027000000-19-037.png,0,1
86.liste.0,86,1,BUCCI PRESIDENTE VINCE LIGURIA,7-20241027000000-1-037.png,0,1
86.liste.1,86,2,GIORGIA MELONI PER BUCCI PRESIDENTE FRATELLI D'ITALIA,7-20241027000000-2-037.png,0,1
86.liste.2,86,3,ORGOGLIO LIGURIA BUCCI PRESIDENTE,7-20241027000000-3-037.png,0,1
86.liste.3,86,4,MOVIMENTO 5 STELLE 2050,7-20241027000000-4-037.png,0,1
86.liste.4,86,5,PARTITO DEMOCRATICO ANDREA ORLANDO PRESIDENTE,7-20241027000000-5-037.png,0,1
86.liste.5,86,6,LIGURI A TESTA ALTA ORLANDO PRESIDENTE,7-20241027000000-6-037.png,0,1
86.liste.6,86,7,PER L'ALTERNATIVA - POTERE AL POPOLO! - PCI - RIFONDAZIONE PARTITO COMUNISTA SINISTRA EUROPEA,7-20241027000000-7-037.png,0,1
86.liste.7,86,8,INDIPENDENZA! ALEMANNO PER ROSSON,7-20241027000000-8-037.png,0,1
86.liste.8,86,9,DEMOCRAZIA SOVRANA POPOLARE,7-20241027000000-9-037.png,0,1
86.liste.9,86,10,ALTERNATIVA POPOLARE CON BANDECCHI PER BUCCI PPE,7-20241027000000-10-037.png,0,1
86.liste.10,86,11,LISTA ANDREA ORLANDO PRESIDENTE,7-20241027000000-11-037.png,0,1
86.liste.11,86,12,UNITI PER LA COSTITUZIONE,7-20241027000000-12-037.png,0,1
86.liste.12,86,13,BUCCI LIBERTAS UDC,7-20241027000000-13-037.png,0,1
86.liste.13,86,14,LEGA LIGURIA BUCCI PRESIDENTE,7-20241027000000-14-037.png,0,1
86.liste.14,86,15,FORZA ITALIA BERLUSCONI BUCCI PRESIDENTE PPE,7-20241027000000-15-037.png,0,1
86.liste.15,86,16,ALLEANZA VERDI E SINISTRA - LISTA SANSA - POSSIBILE - EUROPA VERDE - SINISTRA ITALIANA,7-20241027000000-16-037.png,0,1
86.liste.16,86,17,PATTO CIVICO E RIFORMISTA PER ORLANDO - AZIONE CON CALENDA - PRI - REPUBBLICANI EUROPEI - PER - ALLEANZA CIVICA LIGURIA,7-20241027000000-17-037.png,0,1
86.liste.17,86,18,FORZA DEL POPOLO,7-20241027000000-18-037.png,0,1
86.liste.18,86,19,PARTITO POPOLARE DEL NORD AUTONOMIA E LIBERTA',7-20241027000000-19-037.png,0,1
87.liste.0,87,1,BUCCI PRESIDENTE VINCE LIGURIA,7-20241027000000-1-037.png,0,1
87.liste.1,87,2,GIORGIA MELONI PER BUCCI PRESIDENTE FRATELLI D'ITALIA,7-20241027000000-2-037.png,0,1
87.liste.2,87,3,ORGOGLIO LIGURIA BUCCI PRESIDENTE,7-20241027000000-3-037.png,0,1
87.liste.3,87,4,MOVIMENTO 5 STELLE 2050,7-20241027000000-4-037.png,0,1
87.liste.4,87,5,PARTITO DEMOCRATICO ANDREA ORLANDO PRESIDENTE,7-20241027000000-5-037.png,0,1
87.liste.5,87,6,LIGURI A TESTA ALTA ORLANDO PRESIDENTE,7-20241027000000-6-037.png,0,1
87.liste.6,87,7,PER L'ALTERNATIVA - POTERE AL POPOLO! - PCI - RIFONDAZIONE PARTITO COMUNISTA SINISTRA EUROPEA,7-20241027000000-7-037.png,0,1
87.liste.7,87,8,INDIPENDENZA! ALEMANNO PER ROSSON,7-20241027000000-8-037.png,0,1
87.liste.8,87,9,DEMOCRAZIA SOVRANA POPOLARE,7-20241027000000-9-037.png,0,1
87.liste.9,87,10,ALTERNATIVA POPOLARE CON BANDECCHI PER BUCCI PPE,7-20241027000000-10-037.png,0,1
87.liste.10,87,11,LISTA ANDREA ORLANDO PRESIDENTE,7-20241027000000-11-037.png,0,1
87.liste.11,87,12,UNITI PER LA COSTITUZIONE,7-20241027000000-12-037.png,0,1
87.liste.12,87,13,BUCCI LIBERTAS UDC,7-20241027000000-13-037.png,0,1
87.liste.13,87,14,LEGA LIGURIA BUCCI PRESIDENTE,7-20241027000000-14-037.png,0,1
87.liste.14,87,15,FORZA ITALIA BERLUSCONI BUCCI PRESIDENTE PPE,7-20241027000000-15-037.png,0,1
87.liste.15,87,16,ALLEANZA VERDI E SINISTRA - LISTA SANSA - POSSIBILE - EUROPA VERDE - SINISTRA ITALIANA,7-20241027000000-16-037.png,0,1
87.liste.16,87,17,PATTO CIVICO E RIFORMISTA PER ORLANDO - AZIONE CON CALENDA - PRI - REPUBBLICANI EUROPEI - PER - ALLEANZA CIVICA LIGURIA,7-20241027000000-17-037.png,0,1
87.liste.17,87,18,FORZA DEL POPOLO,7-20241027000000-18-037.png,0,1
87.liste.18,87,19,PARTITO POPOLARE DEL NORD AUTONOMIA E LIBERTA',7-20241027000000-19-037.png,0,1
88.liste.0,88,1,BUCCI PRESIDENTE VINCE LIGURIA,7-20241027000000-1-037.png,0,1
88.liste.1,88,2,GIORGIA MELONI PER BUCCI PRESIDENTE FRATELLI D'ITALIA,7-20241027000000-2-037.png,0,1
88.liste.2,88,3,ORGOGLIO LIGURIA BUCCI PRESIDENTE,7-20241027000000-3-037.png,0,1
88.liste.3,88,4,MOVIMENTO 5 STELLE 2050,7-20241027000000-4-037.png,0,1
88.liste.4,88,5,PARTITO DEMOCRATICO ANDREA ORLANDO PRESIDENTE,7-20241027000000-5-037.png,0,1
88.liste.5,88,6,LIGURI A TESTA ALTA ORLANDO PRESIDENTE,7-20241027000000-6-037.png,0,1
88.liste.6,88,7,PER L'ALTERNATIVA - POTERE AL POPOLO! - PCI - RIFONDAZIONE PARTITO COMUNISTA SINISTRA EUROPEA,7-20241027000000-7-037.png,0,1
88.liste.7,88,8,INDIPENDENZA! ALEMANNO PER ROSSON,7-20241027000000-8-037.png,0,1
88.liste.8,88,9,DEMOCRAZIA SOVRANA POPOLARE,7-20241027000000-9-037.png,0,1
88.liste.9,88,10,ALTERNATIVA POPOLARE CON BANDECCHI PER BUCCI PPE,7-20241027000000-10-037.png,0,1
