_link,_link_cand,_link_main,pos,desc_lis_c,img_lis_c,voti,perc
753.cand.6.liste.0,753.cand.6,753,19,PARTITO POPOLARE DEL NORD AUTONOMIA E LIBERTA',7-20241027000000-19-034.png,1,0.23
753.cand.7.liste.0,753.cand.7,753,8,INDIPENDENZA! ALEMANNO PER ROSSON,7-20241027000000-8-034.png,0,0
753.cand.8.liste.0,753.cand.8,753,20,PARTITO COMUNISTA DEI LAVORATORI,7-20241027000000-20-034.png,0,0
754.cand.0.liste.0,754.cand.0,754,2,GIORGIA MELONI PER BUCCI PRESIDENTE FRATELLI D'ITALIA,7-20241027000000-2-034.png,123,23.08
754.cand.0.liste.1,754.cand.0,754,1,BUCCI PRESIDENTE VINCE LIGURIA,7-20241027000000-1-034.png,82,15.38
754.cand.0.liste.2,754.cand.0,754,3,ORGOGLIO LIGURIA BUCCI PRESIDENTE,7-20241027000000-3-034.png,48,9.01
754.cand.0.liste.3,754.cand.0,754,15,FORZA ITALIA BERLUSCONI BUCCI PRESIDENTE PPE,7-20241027000000-15-034.png,37,6.94
754.cand.0.liste.4,754.cand.0,754,14,LEGA LIGURIA BUCCI PRESIDENTE,7-20241027000000-14-034.png,30,5.63
754.cand.0.liste.5,754.cand.0,754,13,BUCCI LIBERTAS UDC,7-20241027000000-13-034.png,6,1.13
754.cand.0.liste.6,754.cand.0,754,10,ALTERNATIVA POPOLARE CON BANDECCHI PER BUCCI PPE,7-20241027000000-10-034.png,1,0.19
754.cand.1.liste.0,754.cand.1,754,5,PARTITO DEMOCRATICO ANDREA ORLANDO PRESIDENTE,7-20241027000000-5-034.png,115,21.58
754.cand.1.liste.1,754.cand.1,754,11,LISTA ANDREA ORLANDO PRESIDENTE,7-20241027000000-11-034.png,35,6.57
754.cand.1.liste.2,754.cand.1,754,16,ALLEANZA VERDI E SINISTRA - LISTA SANSA - POSSIBILE - EUROPA VERDE - SINISTRA ITALIANA,7-20241027000000-16-034.png,21,3.94
754.cand.1.liste.3,754.cand.1,754,17,PATTO CIVICO E RIFORMISTA PER ORLANDO - AZIONE CON CALENDA - PRI - REPUBBLICANI EUROPEI - PER - ALLEANZA CIVICA LIGURIA,7-20241027000000-17-034.png,9,1.69
754.cand.1.liste.4,754.cand.1,754,4,MOVIMENTO 5 STELLE 2050,7-20241027000000-4-034.png,9,1.69
754.cand.1.liste.5,754.cand.1,754,6,LIGURI A TESTA ALTA ORLANDO PRESIDENTE,7-20241027000000-6-034.png,7,1.31
754.cand.2.liste.0,754.cand.2,754,9,DEMOCRAZIA SOVRANA POPOLARE,7-20241027000000-9-034.png,6,1.13
754.cand.3.liste.0,754.cand.3,754,19,PARTITO POPOLARE DEL NORD AUTONOMIA E LIBERTA',7-20241027000000-19-034.png,2,0.38
754.cand.4.liste.0,754.cand.4,754,8,INDIPENDENZA! ALEMANNO PER ROSSON,7-20241027000000-8-034.png,1,0.19
754.cand.5.liste.0,754.cand.5,754,20,PARTITO COMUNISTA DEI LAVORATORI,7-20241027000000-20-034.png,1,0.19
754.cand.6.liste.0,754.cand.6,754,18,FORZA DEL POPOLO,7-20241027000000-18-034.png,0,0
754.cand.7.liste.0,754.cand.7,754,7,PER L'ALTERNATIVA - POTERE AL POPOLO! - PCI - RIFONDAZIONE PARTITO COMUNISTA SINISTRA EUROPEA,7-20241027000000-7-034.png,0,0
754.cand.8.liste.0,754.cand.8,754,12,UNITI PER LA COSTITUZIONE,7-20241027000000-12-034.png,0,0
755.cand.0.liste.0,755.cand.0,755,2,GIORGIA MELONI PER BUCCI PRESIDENTE FRATELLI D'ITALIA,7-20241027000000-2-034.png,42,14.79
755.cand.0.liste.1,755.cand.0,755,3,ORGOGLIO LIGURIA BUCCI PRESIDENTE,7-20241027000000-3-034.png,32,11.27
755.cand.0.liste.2,755.cand.0,755,1,BUCCI PRESIDENTE VINCE LIGURIA,7-20241027000000-1-034.png,28,9.86
755.cand.0.liste.3,755.cand.0,755,14,LEGA LIGURIA BUCCI PRESIDENTE,7-20241027000000-14-034.png,15,5.28
755.cand.0.liste.4,755.cand.0,755,15,FORZA ITALIA BERLUSCONI BUCCI PRESIDENTE PPE,7-20241027000000-15-034.png,10,3.52
755.cand.0.liste.5,755.cand.0,755,13,BUCCI LIBERTAS UDC,7-20241027000000-13-034.png,7,2.46
755.cand.0.liste.6,755.cand.0,755,10,ALTERNATIVA POPOLARE CON BANDECCHI PER BUCCI PPE,7-20241027000000-10-034.png,1,0.35
755.cand.1.liste.0,755.cand.1,755,5,PARTITO DEMOCRATICO ANDREA ORLANDO PRESIDENTE,7-20241027000000-5-034.png,77,27.11
755.cand.1.liste.1,755.cand.1,755,11,LISTA ANDREA ORLANDO PRESIDENTE,7-20241027000000-11-034.png,28,9.86
755.cand.1.liste.2,755.cand.1,755,4,MOVIMENTO 5 STELLE 2050,7-20241027000000-4-034.png,14,4.93
755.cand.1.liste.3,755.cand.1,755,16,ALLEANZA VERDI E SINISTRA - LISTA SANSA - POSSIBILE - EUROPA VERDE - SINISTRA ITALIANA,7-20241027000000-16-034.png,9,3.17
755.cand.1.liste.4,755.cand.1,755,17,PATTO CIVICO E RIFORMISTA PER ORLANDO - AZIONE CON CALENDA - PRI - REPUBBLICANI EUROPEI - PER - ALLEANZA CIVICA LIGURIA,7-20241027000000-17-034.png,5,1.76
755.cand.1.liste.5,755.cand.1,755,6,LIGURI A TESTA ALTA ORLANDO PRESIDENTE,7-20241027000000-6-034.png,4,1.41
755.cand.2.liste.0,755.cand.2,755,12,UNITI PER LA COSTITUZIONE,7-20241027000000-12-034.png,4,1.41
755.cand.3.liste.0,755.cand.3,755,7,PER L'ALTERNATIVA - POTERE AL POPOLO! - PCI - RIFONDAZIONE PARTITO COMUNISTA SINISTRA EUROPEA,7-20241027000000-7-034.png,3,1.06
755.cand.4.liste.0,755.cand.4,755,9,DEMOCRAZIA SOVRANA POPOLARE,7-20241027000000-9-034.png,2,0.70
755.cand.5.liste.0,755.cand.5,755,19,PARTITO POPOLARE DEL NORD AUTONOMIA E LIBERTA',7-20241027000000-19-034.png,2,0.70
755.cand.6.liste.0,755.cand.6,755,8,INDIPENDENZA! ALEMANNO PER ROSSON,7-20241027000000-8-034.png,1,0.35
755.cand.7.liste.0,755.cand.7,755,20,PARTITO COMUNISTA DEI LAVORATORI,7-20241027000000-20-034.png,0,0
755.cand.8.liste.0,755.cand.8,755,18,FORZA DEL POPOLO,7-20241027000000-18-034.png,0,0
756.cand.0.liste.0,756.cand.0,756,2,GIORGIA MELONI PER BUCCI PRESIDENTE FRATELLI D'ITALIA,7-20241027000000-2-034.png,48,13.11
756.cand.0.liste.1,756.cand.0,756,1,BUCCI PRESIDENTE VINCE LIGURIA,7-20241027000000-1-034.png,41,11.20
756.cand.0.liste.2,756.cand.0,756,3,ORGOGLIO LIGURIA BUCCI PRESIDENTE,7-20241027000000-3-034.png,39,10.66
756.cand.0.liste.3,756.cand.0,756,14,LEGA LIGURIA BUCCI PRESIDENTE,7-20241027000000-14-034.png,27,7.38
756.cand.0.liste.4,756.cand.0,756,13,BUCCI LIBERTAS UDC,7-20241027000000-13-034.png,7,1.91
756.cand.0.liste.5,756.cand.0,756,15,FORZA ITALIA BERLUSCONI BUCCI PRESIDENTE PPE,7-20241027000000-15-034.png,7,1.91
756.cand.0.liste.6,756.cand.0,756,10,ALTERNATIVA POPOLARE CON BANDECCHI PER BUCCI PPE,7-20241027000000-10-034.png,3,0.82
756.cand.1.liste.0,756.cand.1,756,5,PARTITO DEMOCRATICO ANDREA ORLANDO PRESIDENTE,7-20241027000000-5-034.png,94,25.68
756.cand.1.liste.1,756.cand.1,756,11,LISTA ANDREA ORLANDO PRESIDENTE,7-20241027000000-11-034.png,32,8.74
756.cand.1.liste.2,756.cand.1,756,16,ALLEANZA VERDI E SINISTRA - LISTA SANSA - POSSIBILE - EUROPA VERDE - SINISTRA ITALIANA,7-20241027000000-16-034.png,31,8.47
756.cand.1.liste.3,756.cand.1,756,4,MOVIMENTO 5 STELLE 2050,7-20241027000000-4-034.png,20,5.46
756.cand.1.liste.4,756.cand.1,756,17,PATTO CIVICO E RIFORMISTA PER ORLANDO - AZIONE CON CALENDA - PRI - REPUBBLICANI EUROPEI - PER - ALLEANZA CIVICA LIGURIA,7-20241027000000-17-034.png,2,0.55
756.cand.1.liste.5,756.cand.1,756,6,LIGURI A TESTA ALTA ORLANDO PRESIDENTE,7-20241027000000-6-034.png,1,0.27
756.cand.2.liste.0,756.cand.2,756,9,DEMOCRAZIA SOVRANA POPOLARE,7-20241027000000-9-034.png,6,1.64
756.cand.3.liste.0,756.cand.3,756,12,UNITI PER LA COSTITUZIONE,7-20241027000000-12-034.png,4,1.09
756.cand.4.liste.0,756.cand.4,756,20,PARTITO COMUNISTA DEI LAVORATORI,7-20241027000000-20-034.png,2,0.55
756.cand.5.liste.0,756.cand.5,756,19,PARTITO POPOLARE DEL NORD AUTONOMIA E LIBERTA',7-20241027000000-19-034.png,1,0.27
756.cand.6.liste.0,756.cand.6,756,8,INDIPENDENZA! ALEMANNO PER ROSSON,7-20241027000000-8-034.png,1,0.27
756.cand.7.liste.0,756.cand.7,756,7,PER L'ALTERNATIVA - POTERE AL POPOLO! - PCI - RIFONDAZIONE PARTITO COMUNISTA SINISTRA EUROPEA,7-20241027000000-7-034.png,0,0
756.cand.8.liste.0,756.cand.8,756,18,FORZA DEL POPOLO,7-20241027000000-18-034.png,0,0
757.cand.0.liste.0,757.cand.0,757,2,GIORGIA MELONI PER BUCCI PRESIDENTE FRATELLI D'ITALIA,7-20241027000000-2-034.png,75,20.60
757.cand.0.liste.1,757.cand.0,757,1,BUCCI PRESIDENTE VINCE LIGURIA,7-20241027000000-1-034.png,59,16.21
757.cand.0.liste.2,757.cand.0,757,3,ORGOGLIO LIGURIA BUCCI PRESIDENTE,7-20241027000000-3-034.png,32,8.79
757.cand.0.liste.3,757.cand.0,757,15,FORZA ITALIA BERLUSCONI BUCCI PRESIDENTE PPE,7-20241027000000-15-034.png,26,7.14
757.cand.0.liste.4,757.cand.0,757,14,LEGA LIGURIA BUCCI PRESIDENTE,7-20241027000000-14-034.png,25,6.87
757.cand.0.liste.5,757.cand.0,757,13,BUCCI LIBERTAS UDC,7-20241027000000-13-034.png,5,1.37
757.cand.0.liste.6,757.cand.0,757,10,ALTERNATIVA POPOLARE CON BANDECCHI PER BUCCI PPE,7-20241027000000-10-034.png,1,0.27
757.cand.1.liste.0,757.cand.1,757,5,PARTITO DEMOCRATICO ANDREA ORLANDO PRESIDENTE,7-20241027000000-5-034.png,57,15.66
757.cand.1.liste.1,757.cand.1,757,16,ALLEANZA VERDI E SINISTRA - LISTA SANSA - POSSIBILE - EUROPA VERDE - SINISTRA ITALIANA,7-20241027000000-16-034.png,27,7.42
757.cand.1.liste.2,757.cand.1,757,11,LISTA ANDREA ORLANDO PRESIDENTE,7-20241027000000-11-034.png,26,7.14
757.cand.1.liste.3,757.cand.1,757,4,MOVIMENTO 5 STELLE 2050,7-20241027000000-4-034.png,13,3.57
757.cand.1.liste.4,757.cand.1,757,17,PATTO CIVICO E RIFORMISTA PER ORLANDO - AZIONE CON CALENDA - PRI - REPUBBLICANI EUROPEI - PER - ALLEANZA CIVICA LIGURIA,7-20241027000000-17-034.png,6,1.65
757.cand.1.liste.5,757.cand.1,757,6,LIGURI A TESTA ALTA ORLANDO PRESIDENTE,7-20241027000000-6-034.png,6,1.65
757.cand.2.liste.0,757.cand.2,757,9,DEMOCRAZIA SOVRANA POPOLARE,7-20241027000000-9-034.png,3,0.82
757.cand.3.liste.0,757.cand.3,757,8,INDIPENDENZA! ALEMANNO PER ROSSON,7-20241027000000-8-034.png,1,0.27
757.cand.4.liste.0,757.cand.4,757,20,PARTITO COMUNISTA DEI LAVORATORI,7-20241027000000-20-034.png,1,0.27
757.cand.5.liste.0,757.cand.5,757,7,PER L'ALTERNATIVA - POTERE AL POPOLO! - PCI - RIFONDAZIONE PARTITO COMUNISTA SINISTRA EUROPEA,7-20241027000000-7-034.png,1,0.27
757.cand.6.liste.0,757.cand.6,757,12,UNITI PER LA COSTITUZIONE,7-20241027000000-12-034.png,0,0
757.cand.7.liste.0,757.cand.7,757,18,FORZA DEL POPOLO,7-20241027000000-18-034.png,0,0
757.cand.8.liste.0,757.cand.8,757,19,PARTITO POPOLARE DEL NORD AUTONOMIA E LIBERTA',7-20241027000000-19-034.png,0,0
758.cand.0.liste.0,758.cand.0,758,2,GIORGIA MELONI PER BUCCI PRESIDENTE FRATELLI D'ITALIA,7-20241027000000-2-034.png,60,18.02
758.cand.0.liste.1,758.cand.0,758,1,BUCCI PRESIDENTE VINCE LIGURIA,7-20241027000000-1-034.png,42,12.61
758.cand.0.liste.2,758.cand.0,758,14,LEGA LIGURIA BUCCI PRESIDENTE,7-20241027000000-14-034.png,20,6.01
758.cand.0.liste.3,758.cand.0,758,3,ORGOGLIO LIGURIA BUCCI PRESIDENTE,7-20241027000000-3-034.png,18,5.41
758.cand.0.liste.4,758.cand.0,758,15,FORZA ITALIA BERLUSCONI BUCCI PRESIDENTE PPE,7-20241027000000-15-034.png,10,3.00
758.cand.0.liste.5,758.cand.0,758,13,BUCCI LIBERTAS UDC,7-20241027000000-13-034.png,6,1.80
758.cand.0.liste.6,758.cand.0,758,10,ALTERNATIVA POPOLARE CON BANDECCHI PER BUCCI PPE,7-20241027000000-10-034.png,1,0.30
758.cand.1.liste.0,758.cand.1,758,5,PARTITO DEMOCRATICO ANDREA ORLANDO PRESIDENTE,7-20241027000000-5-034.png,87,26.13
758.cand.1.liste.1,758.cand.1,758,16,ALLEANZA VERDI E SINISTRA - LISTA SANSA - POSSIBILE - EUROPA VERDE - SINISTRA ITALIANA,7-20241027000000-16-034.png,30,9.01
758.cand.1.liste.2,758.cand.1,758,11,LISTA ANDREA ORLANDO PRESIDENTE,7-20241027000000-11-034.png,30,9.01
758.cand.1.liste.3,758.cand.1,758,4,MOVIMENTO 5 STELLE 2050,7-20241027000000-4-034.png,12,3.60
758.cand.1.liste.4,758.cand.1,758,17,PATTO CIVICO E RIFORMISTA PER ORLANDO - AZIONE CON CALENDA - PRI - REPUBBLICANI EUROPEI - PER - ALLEANZA CIVICA LIGURIA,7-20241027000000-17-034.png,9,2.70
758.cand.1.liste.5,758.cand.1,758,6,LIGURI A TESTA ALTA ORLANDO PRESIDENTE,7-20241027000000-6-034.png,4,1.20
758.cand.2.liste.0,758.cand.2,758,12,UNITI PER LA COSTITUZIONE,7-20241027000000-12-034.png,3,0.90
758.cand.3.liste.0,758.cand.3,758,8,INDIPENDENZA! ALEMANNO PER ROSSON,7-20241027000000-8-034.png,0,0
758.cand.4.liste.0,758.cand.4,758,18,FORZA DEL POPOLO,7-20241027000000-18-034.png,0,0
758.cand.5.liste.0,758.cand.5,758,9,DEMOCRAZIA SOVRANA POPOLARE,7-20241027000000-9-034.png,0,0
758.cand.6.liste.0,758.cand.6,758,20,PARTITO COMUNISTA DEI LAVORATORI,7-20241027000000-20-034.png,0,0
758.cand.7.liste.0,758.cand.7,758,7,PER L'ALTERNATIVA - POTERE AL POPOLO! - PCI - RIFONDAZIONE PARTITO COMUNISTA SINISTRA EUROPEA,7-20241027000000-7-034.png,1,0.30
758.cand.8.liste.0,758.cand.8,758,19,PARTITO POPOLARE DEL NORD AUTONOMIA E LIBERTA',7-20241027000000-19-034.png,0,0
759.cand.0.liste.0,759.cand.0,759,5,PARTITO DEMOCRATICO ANDREA ORLANDO PRESIDENTE,7-20241027000000-5-034.png,88,25.51
759.cand.0.liste.1,759.cand.0,759,16,ALLEANZA VERDI E SINISTRA - LISTA SANSA - POSSIBILE - EUROPA VERDE - SINISTRA ITALIANA,7-20241027000000-16-034.png,23,6.67
759.cand.0.liste.2,759.cand.0,759,11,LISTA ANDREA ORLANDO PRESIDENTE,7-20241027000000-11-034.png,22,6.38
759.cand.0.liste.3,759.cand.0,759,4,MOVIMENTO 5 STELLE 2050,7-20241027000000-4-034.png,19,5.51
759.cand.0.liste.4,759.cand.0,759,17,PATTO CIVICO E RIFORMISTA PER ORLANDO - AZIONE CON CALENDA - PRI - REPUBBLICANI EUROPEI - PER - ALLEANZA CIVICA LIGURIA,7-20241027000000-17-034.png,12,3.48
759.cand.0.liste.5,759.cand.0,759,6,LIGURI A TESTA ALTA ORLANDO PRESIDENTE,7-20241027000000-6-034.png,2,0.58
759.cand.1.liste.0,759.cand.1,759,2,GIORGIA MELONI PER BUCCI PRESIDENTE FRATELLI D'ITALIA,7-20241027000000-2-034.png,65,18.84
759.cand.1.liste.1,759.cand.1,759,1,BUCCI PRESIDENTE VINCE LIGURIA,7-20241027000000-1-034.png,33,9.57
759.cand.1.liste.2,759.cand.1,759,3,ORGOGLIO LIGURIA BUCCI PRESIDENTE,7-20241027000000-3-034.png,23,6.67
759.cand.1.liste.3,759.cand.1,759,14,LEGA LIGURIA BUCCI PRESIDENTE,7-20241027000000-14-034.png,22,6.38
759.cand.1.liste.4,759.cand.1,759,15,FORZA ITALIA BERLUSCONI BUCCI PRESIDENTE PPE,7-20241027000000-15-034.png,17,4.93
759.cand.1.liste.5,759.cand.1,759,13,BUCCI LIBERTAS UDC,7-20241027000000-13-034.png,4,1.16
759.cand.1.liste.6,759.cand.1,759,10,ALTERNATIVA POPOLARE CON BANDECCHI PER BUCCI PPE,7-20241027000000-10-034.png,1,0.29
759.cand.2.liste.0,759.cand.2,759,12,UNITI PER LA COSTITUZIONE,7-20241027000000-12-034.png,8,2.32
759.cand.3.liste.0,759.cand.3,759,7,PER L'ALTERNATIVA - POTERE AL POPOLO! - PCI - RIFONDAZIONE PARTITO COMUNISTA SINISTRA EUROPEA,7-20241027000000-7-034.png,2,0.58
759.cand.4.liste.0,759.cand.4,759,9,DEMOCRAZIA SOVRANA POPOLARE,7-20241027000000-9-034.png,2,0.58
759.cand.5.liste.0,759.cand.5,759,18,FORZA DEL POPOLO,7-20241027000000-18-034.png,1,0.29
759.cand.6.liste.0,759.cand.6,759,20,PARTITO COMUNISTA DEI LAVORATORI,7-20241027000000-20-034.png,1,0.29
759.cand.7.liste.0,759.cand.7,759,8,INDIPENDENZA! ALEMANNO PER ROSSON,7-20241027000000-8-034.png,0,0
759.cand.8.liste.0,759.cand.8,759,19,PARTITO POPOLARE DEL NORD AUTONOMIA E LIBERTA',7-20241027000000-19-034.png,0,0
760.cand.0.liste.0,760.cand.0,760,2,GIORGIA MELONI PER BUCCI PRESIDENTE FRATELLI D'ITALIA,7-20241027000000-2-034.png,51,17.29
760.cand.0.liste.1,760.cand.0,760,1,BUCCI PRESIDENTE VINCE LIGURIA,7-20241027000000-1-034.png,38,12.88
760.cand.0.liste.2,760.cand.0,760,15,FORZA ITALIA BERLUSCONI BUCCI PRESIDENTE PPE,7-20241027000000-15-034.png,23,7.80
760.cand.0.liste.3,760.cand.0,760,3,ORGOGLIO LIGURIA BUCCI PRESIDENTE,7-20241027000000-3-034.png,20,6.78
760.cand.0.liste.4,760.cand.0,760,14,LEGA LIGURIA BUCCI PRESIDENTE,7-20241027000000-14-034.png,15,5.08
760.cand.0.liste.5,760.cand.0,760,13,BUCCI LIBERTAS UDC,7-20241027000000-13-034.png,8,2.71
760.cand.0.liste.6,760.cand.0,760,10,ALTERNATIVA POPOLARE CON BANDECCHI PER BUCCI PPE,7-20241027000000-10-034.png,0,0
760.cand.1.liste.0,760.cand.1,760,5,PARTITO DEMOCRATICO ANDREA ORLANDO PRESIDENTE,7-20241027000000-5-034.png,70,23.73
760.cand.1.liste.1,760.cand.1,760,11,LISTA ANDREA ORLANDO PRESIDENTE,7-20241027000000-11-034.png,26,8.81
760.cand.1.liste.2,760.cand.1,760,16,ALLEANZA VERDI E SINISTRA - LISTA SANSA - POSSIBILE - EUROPA VERDE - SINISTRA ITALIANA,7-20241027000000-16-034.png,17,5.76
760.cand.1.liste.3,760.cand.1,760,17,PATTO CIVICO E RIFORMISTA PER ORLANDO - AZIONE CON CALENDA - PRI - REPUBBLICANI EUROPEI - PER - ALLEANZA CIVICA LIGURIA,7-20241027000000-17-034.png,10,3.39
760.cand.1.liste.4,760.cand.1,760,4,MOVIMENTO 5 STELLE 2050,7-20241027000000-4-034.png,5,1.69
760.cand.1.liste.5,760.cand.1,760,6,LIGURI A TESTA ALTA ORLANDO PRESIDENTE,7-20241027000000-6-034.png,2,0.68
760.cand.2.liste.0,760.cand.2,760,9,DEMOCRAZIA SOVRANA POPOLARE,7-20241027000000-9-034.png,3,1.02
760.cand.3.liste.0,760.cand.3,760,7,PER L'ALTERNATIVA - POTERE AL POPOLO! - PCI - RIFONDAZIONE PARTITO COMUNISTA SINISTRA EUROPEA,7-20241027000000-7-034.png,3,1.02
760.cand.4.liste.0,760.cand.4,760,12,UNITI PER LA COSTITUZIONE,7-20241027000000-12-034.png,2,0.68
760.cand.5.liste.0,760.cand.5,760,18,FORZA DEL POPOLO,7-20241027000000-18-034.png,1,0.34
760.cand.6.liste.0,760.cand.6,760,20,PARTITO COMUNISTA DEI LAVORATORI,7-20241027000000-20-034.png,1,0.34
760.cand.7.liste.0,760.cand.7,760,8,INDIPENDENZA! ALEMANNO PER ROSSON,7-20241027000000-8-034.png,0,0
760.cand.8.liste.0,760.cand.8,760,19,PARTITO POPOLARE DEL NORD AUTONOMIA E LIBERTA',7-20241027000000-19-034.png,0,0
761.cand.0.liste.0,761.cand.0,761,1,BUCCI PRESIDENTE VINCE LIGURIA,7-20241027000000-1-034.png,52,15.66
761.cand.0.liste.1,761.cand.0,761,2,GIORGIA MELONI PER BUCCI PRESIDENTE FRATELLI D'ITALIA,7-20241027000000-2-034.png,46,13.86
761.cand.0.liste.2,761.cand.0,761,3,ORGOGLIO LIGURIA BUCCI PRESIDENTE,7-20241027000000-3-034.png,31,9.34
761.cand.0.liste.3,761.cand.0,761,15,FORZA ITALIA BERLUSCONI BUCCI PRESIDENTE PPE,7-20241027000000-15-034.png,16,4.82
761.cand.0.liste.4,761.cand.0,761,14,LEGA LIGURIA BUCCI PRESIDENTE,7-20241027000000-14-034.png,12,3.61
761.cand.0.liste.5,761.cand.0,761,13,BUCCI LIBERTAS UDC,7-20241027000000-13-034.png,5,1.51
761.cand.0.liste.6,761.cand.0,761,10,ALTERNATIVA POPOLARE CON BANDECCHI PER BUCCI PPE,7-20241027000000-10-034.png,2,0.60
761.cand.1.liste.0,761.cand.1,761,5,PARTITO DEMOCRATICO ANDREA ORLANDO PRESIDENTE,7-20241027000000-5-034.png,77,23.19
761.cand.1.liste.1,761.cand.1,761,16,ALLEANZA VERDI E SINISTRA - LISTA SANSA - POSSIBILE - EUROPA VERDE - SINISTRA ITALIANA,7-20241027000000-16-034.png,28,8.43
761.cand.1.liste.2,761.cand.1,761,11,LISTA ANDREA ORLANDO PRESIDENTE,7-20241027000000-11-034.png,21,6.33
761.cand.1.liste.3,761.cand.1,761,4,MOVIMENTO 5 STELLE 2050,7-20241027000000-4-034.png,21,6.33
761.cand.1.liste.4,761.cand.1,761,6,LIGURI A TESTA ALTA ORLANDO PRESIDENTE,7-20241027000000-6-034.png,5,1.51
761.cand.1.liste.5,761.cand.1,761,17,PATTO CIVICO E RIFORMISTA PER ORLANDO - AZIONE CON CALENDA - PRI - REPUBBLICANI EUROPEI - PER - ALLEANZA CIVICA LIGURIA,7-20241027000000-17-034.png,2,0.60
761.cand.2.liste.0,761.cand.2,761,9,DEMOCRAZIA SOVRANA POPOLARE,7-20241027000000-9-034.png,6,1.81
761.cand.3.liste.0,761.cand.3,761,12,UNITI PER LA COSTITUZIONE,7-20241027000000-12-034.png,4,1.20
761.cand.4.liste.0,761.cand.4,761,18,FORZA DEL POPOLO,7-20241027000000-18-034.png,2,0.60
761.cand.5.liste.0,761.cand.5,761,7,PER L'ALTERNATIVA - POTERE AL POPOLO! - PCI - RIFONDAZIONE PARTITO COMUNISTA SINISTRA EUROPEA,7-20241027000000-7-034.png,1,0.30
761.cand.6.liste.0,761.cand.6,761,19,PARTITO POPOLARE DEL NORD AUTONOMIA E LIBERTA',7-20241027000000-19-034.png,1,0.30
761.cand.7.liste.0,761.cand.7,761,8,INDIPENDENZA! ALEMANNO PER ROSSON,7-20241027000000-8-034.png,0,0
761.cand.8.liste.0,761.cand.8,761,20,PARTITO COMUNISTA DEI LAVORATORI,7-20241027000000-20-034.png,0,0
762.cand.0.liste.0,762.cand.0,762,2,GIORGIA MELONI PER BUCCI PRESIDENTE FRATELLI D'ITALIA,7-20241027000000-2-034.png,80,15.30
762.cand.0.liste.1,762.cand.0,762,1,BUCCI PRESIDENTE VINCE LIGURIA,7-20241027000000-1-034.png,66,12.62
762.cand.0.liste.2,762.cand.0,762,3,ORGOGLIO LIGURIA BUCCI PRESIDENTE,7-20241027000000-3-034.png,45,8.60
762.cand.0.liste.3,762.cand.0,762,14,LEGA LIGURIA BUCCI PRESIDENTE,7-20241027000000-14-034.png,35,6.69
762.cand.0.liste.4,762.cand.0,762,15,FORZA ITALIA BERLUSCONI BUCCI PRESIDENTE PPE,7-20241027000000-15-034.png,26,4.97
762.cand.0.liste.5,762.cand.0,762,13,BUCCI LIBERTAS UDC,7-20241027000000-13-034.png,9,1.72
762.cand.0.liste.6,762.cand.0,762,10,ALTERNATIVA POPOLARE CON BANDECCHI PER BUCCI PPE,7-20241027000000-10-034.png,2,0.38
762.cand.1.liste.0,762.cand.1,762,5,PARTITO DEMOCRATICO ANDREA ORLANDO PRESIDENTE,7-20241027000000-5-034.png,142,27.15
762.cand.1.liste.1,762.cand.1,762,16,ALLEANZA VERDI E SINISTRA - LISTA SANSA - POSSIBILE - EUROPA VERDE - SINISTRA ITALIANA,7-20241027000000-16-034.png,39,7.46
762.cand.1.liste.2,762.cand.1,762,11,LISTA ANDREA ORLANDO PRESIDENTE,7-20241027000000-11-034.png,26,4.97
762.cand.1.liste.3,762.cand.1,762,4,MOVIMENTO 5 STELLE 2050,7-20241027000000-4-034.png,15,2.87
762.cand.1.liste.4,762.cand.1,762,17,PATTO CIVICO E RIFORMISTA PER ORLANDO - AZIONE CON CALENDA - PRI - REPUBBLICANI EUROPEI - PER - ALLEANZA CIVICA LIGURIA,7-20241027000000-17-034.png,13,2.49
762.cand.1.liste.5,762.cand.1,762,6,LIGURI A TESTA ALTA ORLANDO PRESIDENTE,7-20241027000000-6-034.png,1,0.19
762.cand.2.liste.0,762.cand.2,762,9,DEMOCRAZIA SOVRANA POPOLARE,7-20241027000000-9-034.png,7,1.34
762.cand.3.liste.0,762.cand.3,762,12,UNITI PER LA COSTITUZIONE,7-20241027000000-12-034.png,8,1.53
762.cand.4.liste.0,762.cand.4,762,20,PARTITO COMUNISTA DEI LAVORATORI,7-20241027000000-20-034.png,4,0.76
762.cand.5.liste.0,762.cand.5,762,7,PER L'ALTERNATIVA - POTERE AL POPOLO! - PCI - RIFONDAZIONE PARTITO COMUNISTA SINISTRA EUROPEA,7-20241027000000-7-034.png,3,0.57
762.cand.6.liste.0,762.cand.6,762,19,PARTITO POPOLARE DEL NORD AUTONOMIA E LIBERTA',7-20241027000000-19-034.png,0,0
762.cand.7.liste.0,762.cand.7,762,18,FORZA DEL POPOLO,7-20241027000000-18-034.png,2,0.38
762.cand.8.liste.0,762.cand.8,762,8,INDIPENDENZA! ALEMANNO PER ROSSON,7-20241027000000-8-034.png,0,0
763.cand.0.liste.0,763.cand.0,763,2,GIORGIA MELONI PER BUCCI PRESIDENTE FRATELLI D'ITALIA,7-20241027000000-2-034.png,72,18.41
763.cand.0.liste.1,763.cand.0,763,1,BUCCI PRESIDENTE VINCE LIGURIA,7-20241027000000-1-034.png,49,12.53
763.cand.0.liste.2,763.cand.0,763,3,ORGOGLIO LIGURIA BUCCI PRESIDENTE,7-20241027000000-3-034.png,38,9.72
