minint_elettorale,comune,comune_codice,codice_sezione,elettori_totali,elettori_maschi,elettori_femmine,orario,votanti,votanti_maschi,votanti_femmine,percentuale_votanti,percentuale_tornata_precedente,file,com_istat_code
1070340250,GENOVA,250,67,877,440,437,20241028150000,538,272,266,61.35,null,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,68,682,322,360,20241027120000,140,0,0,20.53,null,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,68,682,322,360,20241027190000,297,0,0,43.55,null,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,68,682,322,360,20241027230000,327,0,0,47.95,null,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,68,682,322,360,20241028150000,417,191,226,61.14,null,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,69,678,337,341,20241027120000,113,0,0,16.67,null,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,69,678,337,341,20241027190000,244,0,0,35.99,null,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,69,678,337,341,20241027230000,279,0,0,41.15,null,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,69,678,337,341,20241028150000,361,166,195,53.24,null,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,70,861,407,454,20241027120000,144,0,0,16.72,null,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,70,861,407,454,20241027190000,334,0,0,38.79,null,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,70,861,407,454,20241027230000,371,0,0,43.09,null,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,70,861,407,454,20241028150000,454,220,234,52.73,null,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,71,804,380,424,20241027120000,136,0,0,16.92,null,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,71,804,380,424,20241027190000,293,0,0,36.44,null,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,71,804,380,424,20241027230000,341,0,0,42.41,null,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,71,804,380,424,20241028150000,423,200,223,52.61,null,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,72,781,363,418,20241027120000,125,0,0,16.01,null,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,72,781,363,418,20241027190000,267,0,0,34.19,null,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,72,781,363,418,20241027230000,295,0,0,37.77,null,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,72,781,363,418,20241028150000,375,182,193,48.02,null,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,73,518,235,283,20241027120000,91,0,0,17.57,null,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,73,518,235,283,20241027190000,184,0,0,35.52,null,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,73,518,235,283,20241027230000,203,0,0,39.19,null,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,73,518,235,283,20241028150000,269,127,142,51.93,null,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,74,900,420,480,20241027120000,156,0,0,17.33,null,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,74,900,420,480,20241027190000,361,0,0,40.11,null,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,74,900,420,480,20241027230000,401,0,0,44.56,null,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,74,900,420,480,20241028150000,515,237,278,57.22,null,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,75,641,269,372,20241027120000,102,0,0,15.91,null,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,75,641,269,372,20241027190000,210,0,0,32.76,null,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,75,641,269,372,20241027230000,241,0,0,37.6,null,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,75,641,269,372,20241028150000,318,156,162,49.61,null,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,76,607,293,314,20241027120000,95,0,0,15.65,null,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,76,607,293,314,20241027190000,209,0,0,34.43,null,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,76,607,293,314,20241027230000,249,0,0,41.02,null,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,76,607,293,314,20241028150000,307,153,154,50.58,null,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,77,512,218,294,20241027120000,88,0,0,17.19,null,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,77,512,218,294,20241027190000,174,0,0,33.98,null,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,77,512,218,294,20241027230000,192,0,0,37.5,null,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,77,512,218,294,20241028150000,250,111,139,48.83,null,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,78,810,385,425,20241027120000,152,0,0,18.77,null,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,78,810,385,425,20241027190000,293,0,0,36.17,null,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,78,810,385,425,20241027230000,327,0,0,40.37,null,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,78,810,385,425,20241028150000,417,205,212,51.48,null,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,79,881,404,477,20241027120000,123,0,0,13.96,null,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,79,881,404,477,20241027190000,257,0,0,29.17,null,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,79,881,404,477,20241027230000,302,0,0,34.28,null,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,79,881,404,477,20241028150000,408,191,217,46.31,null,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,80,770,385,385,20241027120000,97,0,0,12.6,null,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,80,770,385,385,20241027190000,240,0,0,31.17,null,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,80,770,385,385,20241027230000,274,0,0,35.58,null,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,80,770,385,385,20241028150000,350,187,163,45.45,null,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,81,839,413,426,20241027120000,135,0,0,16.09,null,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,81,839,413,426,20241027190000,296,0,0,35.28,null,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,81,839,413,426,20241027230000,321,0,0,38.26,null,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,81,839,413,426,20241028150000,411,199,212,48.99,null,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,82,849,393,456,20241027120000,172,0,0,20.26,null,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,82,849,393,456,20241027190000,371,0,0,43.7,null,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,82,849,393,456,20241027230000,416,0,0,49,null,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,82,849,393,456,20241028150000,518,253,265,61.01,null,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,83,760,340,420,20241027120000,182,0,0,23.95,null,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,83,760,340,420,20241027190000,337,0,0,44.34,null,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,83,760,340,420,20241027230000,366,0,0,48.16,null,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,83,760,340,420,20241028150000,453,222,231,59.61,null,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,84,871,423,448,20241027120000,155,0,0,17.8,null,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,84,871,423,448,20241027190000,334,0,0,38.35,null,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,84,871,423,448,20241027230000,360,0,0,41.33,null,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,84,871,423,448,20241028150000,484,241,243,55.57,null,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,85,853,387,466,20241027120000,157,0,0,18.41,null,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,85,853,387,466,20241027190000,321,0,0,37.63,null,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,85,853,387,466,20241027230000,353,0,0,41.38,null,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,85,853,387,466,20241028150000,438,202,236,51.35,null,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,86,732,363,369,20241027120000,134,0,0,18.31,null,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,86,732,363,369,20241027190000,265,0,0,36.2,null,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,86,732,363,369,20241027230000,300,0,0,40.98,null,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,86,732,363,369,20241028150000,374,176,198,51.09,null,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,87,960,457,503,20241027120000,147,0,0,15.31,null,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,87,960,457,503,20241027190000,318,0,0,33.13,null,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,87,960,457,503,20241027230000,363,0,0,37.81,null,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,87,960,457,503,20241028150000,464,228,236,48.33,null,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,88,650,318,332,20241027120000,103,0,0,15.85,null,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,88,650,318,332,20241027190000,218,0,0,33.54,null,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,88,650,318,332,20241027230000,241,0,0,37.08,null,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,88,650,318,332,20241028150000,316,159,157,48.62,null,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,89,495,218,277,20241027120000,92,0,0,18.59,null,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,89,495,218,277,20241027190000,182,0,0,36.77,null,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,89,495,218,277,20241027230000,206,0,0,41.62,null,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,89,495,218,277,20241028150000,250,113,137,50.51,null,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,90,842,381,461,20241027120000,128,0,0,15.2,null,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,90,842,381,461,20241027190000,269,0,0,31.95,null,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,90,842,381,461,20241027230000,314,0,0,37.29,null,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,90,842,381,461,20241028150000,372,172,200,44.18,null,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,91,794,370,424,20241027120000,106,0,0,13.35,null,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,91,794,370,424,20241027190000,238,0,0,29.97,null,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,91,794,370,424,20241027230000,283,0,0,35.64,null,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,91,794,370,424,20241028150000,375,175,200,47.23,null,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,92,858,400,458,20241027120000,193,0,0,22.49,null,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,92,858,400,458,20241027190000,374,0,0,43.59,null,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,92,858,400,458,20241027230000,422,0,0,49.18,null,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,92,858,400,458,20241028150000,525,247,278,61.19,null,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,93,749,344,405,20241027120000,112,0,0,14.95,null,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,93,749,344,405,20241027190000,260,0,0,34.71,null,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,93,749,344,405,20241027230000,334,0,0,44.59,null,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,93,749,344,405,20241028150000,425,202,223,56.74,null,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,94,891,418,473,20241027120000,137,0,0,15.38,null,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,94,891,418,473,20241027190000,320,0,0,35.91,null,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,94,891,418,473,20241027230000,382,0,0,42.87,null,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,94,891,418,473,20241028150000,480,230,250,53.87,null,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,95,499,242,257,20241027120000,88,0,0,17.64,null,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,95,499,242,257,20241027190000,178,0,0,35.67,null,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,95,499,242,257,20241027230000,194,0,0,38.88,null,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,95,499,242,257,20241028150000,251,127,124,50.3,null,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,96,758,364,394,20241027120000,152,0,0,20.05,null,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,96,758,364,394,20241027190000,282,0,0,37.2,null,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,96,758,364,394,20241027230000,308,0,0,40.63,null,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,96,758,364,394,20241028150000,402,200,202,53.03,null,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,97,761,328,433,20241027120000,114,0,0,14.98,null,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,97,761,328,433,20241027190000,259,0,0,34.03,null,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,97,761,328,433,20241027230000,286,0,0,37.58,null,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,97,761,328,433,20241028150000,360,162,198,47.31,null,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,98,687,330,357,20241027120000,107,0,0,15.57,null,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,98,687,330,357,20241027190000,253,0,0,36.83,null,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,98,687,330,357,20241027230000,284,0,0,41.34,null,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,98,687,330,357,20241028150000,379,180,199,55.17,null,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,99,449,211,238,20241027120000,78,0,0,17.37,null,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,99,449,211,238,20241027190000,156,0,0,34.74,null,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,99,449,211,238,20241027230000,173,0,0,38.53,null,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,99,449,211,238,20241028150000,231,109,122,51.45,null,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,100,458,214,244,20241027120000,51,0,0,11.14,null,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,100,458,214,244,20241027190000,136,0,0,29.69,null,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,100,458,214,244,20241027230000,152,0,0,33.19,null,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,100,458,214,244,20241028150000,180,87,93,39.3,null,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,101,703,339,364,20241027120000,108,0,0,15.36,null,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,101,703,339,364,20241027190000,272,0,0,38.69,null,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,101,703,339,364,20241027230000,320,0,0,45.52,null,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,101,703,339,364,20241028150000,394,193,201,56.05,null,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,102,566,257,309,20241027120000,91,0,0,16.08,null,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,102,566,257,309,20241027190000,231,0,0,40.81,null,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,102,566,257,309,20241027230000,258,0,0,45.58,null,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,102,566,257,309,20241028150000,315,151,164,55.65,null,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,103,820,400,420,20241027120000,154,0,0,18.78,null,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,103,820,400,420,20241027190000,327,0,0,39.88,null,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,103,820,400,420,20241027230000,368,0,0,44.88,null,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,103,820,400,420,20241028150000,477,226,251,58.17,null,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,104,682,340,342,20241027120000,89,0,0,13.05,null,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,104,682,340,342,20241027190000,217,0,0,31.82,null,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,104,682,340,342,20241027230000,246,0,0,36.07,null,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,104,682,340,342,20241028150000,323,169,154,47.36,null,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,105,749,355,394,20241027120000,116,0,0,15.49,null,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,105,749,355,394,20241027190000,253,0,0,33.78,null,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,105,749,355,394,20241027230000,296,0,0,39.52,null,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,105,749,355,394,20241028150000,413,201,212,55.14,null,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,106,864,417,447,20241027120000,123,0,0,14.24,null,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,106,864,417,447,20241027190000,282,0,0,32.64,null,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,106,864,417,447,20241027230000,315,0,0,36.46,null,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,106,864,417,447,20241028150000,391,186,205,45.25,null,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,107,641,321,320,20241027120000,82,0,0,12.79,null,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,107,641,321,320,20241027190000,247,0,0,38.53,null,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,107,641,321,320,20241027230000,285,0,0,44.46,null,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,107,641,321,320,20241028150000,341,173,168,53.2,null,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,108,973,470,503,20241027120000,154,0,0,15.83,null,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,108,973,470,503,20241027190000,364,0,0,37.41,null,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,108,973,470,503,20241027230000,423,0,0,43.47,null,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,108,973,470,503,20241028150000,535,256,279,54.98,null,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,109,743,331,412,20241027120000,132,0,0,17.77,null,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,109,743,331,412,20241027190000,301,0,0,40.51,null,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,109,743,331,412,20241027230000,318,0,0,42.8,null,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,109,743,331,412,20241028150000,419,187,232,56.39,null,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,110,787,369,418,20241027120000,123,0,0,15.63,null,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,110,787,369,418,20241027190000,247,0,0,31.39,null,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,110,787,369,418,20241027230000,292,0,0,37.1,null,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,110,787,369,418,20241028150000,380,182,198,48.28,null,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,111,724,355,369,20241027120000,80,0,0,11.05,null,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,111,724,355,369,20241027190000,212,0,0,29.28,null,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,111,724,355,369,20241027230000,232,0,0,32.04,null,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,111,724,355,369,20241028150000,297,148,149,41.02,null,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,112,820,390,430,20241027120000,105,0,0,12.8,null,affluenza_comune_034_0250,010025
