_link_cand,_link,_link_main,pos,desc_lis_c,img_lis_c,voti,perc,cogn,nome,com_istat_code
33.cand.1,33.cand.1.liste.3,33,16,ALLEANZA VERDI E SINISTRA - LISTA SANSA - POSSIBILE - EUROPA VERDE - SINISTRA ITALIANA,7-20241027000000-16-034.png,15,3.13,ORLANDO,ANDREA,010034
33.cand.1,33.cand.1.liste.5,33,17,PATTO CIVICO E RIFORMISTA PER ORLANDO - AZIONE CON CALENDA - PRI - REPUBBLICANI EUROPEI - PER - ALLEANZA CIVICA LIGURIA,7-20241027000000-17-034.png,7,1.46,ORLANDO,ANDREA,010034
33.cand.8,33.cand.8.liste.0,33,18,FORZA DEL POPOLO,7-20241027000000-18-034.png,1,0.21,FELICE,DAVIDE,010034
33.cand.2,33.cand.2.liste.0,33,19,PARTITO POPOLARE DEL NORD AUTONOMIA E LIBERTA',7-20241027000000-19-034.png,13,2.71,CELLA,MARIA ANTONIETTA,010034
33.cand.5,33.cand.5.liste.0,33,20,PARTITO COMUNISTA DEI LAVORATORI,7-20241027000000-20-034.png,3,0.63,FERRANDO,MARCO GIUSEPPE,010034
34.cand.1,34.cand.1.liste.1,34,1,BUCCI PRESIDENTE VINCE LIGURIA,7-20241027000000-1-034.png,144,10.18,BUCCI,MARCO,010035
34.cand.1,34.cand.1.liste.0,34,2,GIORGIA MELONI PER BUCCI PRESIDENTE FRATELLI D'ITALIA,7-20241027000000-2-034.png,161,11.38,BUCCI,MARCO,010035
34.cand.1,34.cand.1.liste.3,34,3,ORGOGLIO LIGURIA BUCCI PRESIDENTE,7-20241027000000-3-034.png,104,7.35,BUCCI,MARCO,010035
34.cand.0,34.cand.0.liste.2,34,4,MOVIMENTO 5 STELLE 2050,7-20241027000000-4-034.png,67,4.73,ORLANDO,ANDREA,010035
34.cand.0,34.cand.0.liste.0,34,5,PARTITO DEMOCRATICO ANDREA ORLANDO PRESIDENTE,7-20241027000000-5-034.png,524,37.03,ORLANDO,ANDREA,010035
34.cand.0,34.cand.0.liste.5,34,6,LIGURI A TESTA ALTA ORLANDO PRESIDENTE,7-20241027000000-6-034.png,13,0.92,ORLANDO,ANDREA,010035
34.cand.4,34.cand.4.liste.0,34,7,PER L'ALTERNATIVA - POTERE AL POPOLO! - PCI - RIFONDAZIONE PARTITO COMUNISTA SINISTRA EUROPEA,7-20241027000000-7-034.png,9,0.64,ROLLANDO,NICOLA,010035
34.cand.6,34.cand.6.liste.0,34,8,INDIPENDENZA! ALEMANNO PER ROSSON,7-20241027000000-8-034.png,5,0.35,ROSSON,ALESSANDRO,010035
34.cand.2,34.cand.2.liste.0,34,9,DEMOCRAZIA SOVRANA POPOLARE,7-20241027000000-9-034.png,16,1.13,TOSCANO,FRANCESCO,010035
34.cand.1,34.cand.1.liste.6,34,10,ALTERNATIVA POPOLARE CON BANDECCHI PER BUCCI PPE,7-20241027000000-10-034.png,4,0.28,BUCCI,MARCO,010035
34.cand.0,34.cand.0.liste.1,34,11,LISTA ANDREA ORLANDO PRESIDENTE,7-20241027000000-11-034.png,68,4.81,ORLANDO,ANDREA,010035
34.cand.3,34.cand.3.liste.0,34,12,UNITI PER LA COSTITUZIONE,7-20241027000000-12-034.png,11,0.78,MORRA,NICOLA,010035
34.cand.1,34.cand.1.liste.5,34,13,BUCCI LIBERTAS UDC,7-20241027000000-13-034.png,18,1.27,BUCCI,MARCO,010035
34.cand.1,34.cand.1.liste.2,34,14,LEGA LIGURIA BUCCI PRESIDENTE,7-20241027000000-14-034.png,134,9.47,BUCCI,MARCO,010035
34.cand.1,34.cand.1.liste.4,34,15,FORZA ITALIA BERLUSCONI BUCCI PRESIDENTE PPE,7-20241027000000-15-034.png,37,2.61,BUCCI,MARCO,010035
34.cand.0,34.cand.0.liste.3,34,16,ALLEANZA VERDI E SINISTRA - LISTA SANSA - POSSIBILE - EUROPA VERDE - SINISTRA ITALIANA,7-20241027000000-16-034.png,65,4.59,ORLANDO,ANDREA,010035
34.cand.0,34.cand.0.liste.4,34,17,PATTO CIVICO E RIFORMISTA PER ORLANDO - AZIONE CON CALENDA - PRI - REPUBBLICANI EUROPEI - PER - ALLEANZA CIVICA LIGURIA,7-20241027000000-17-034.png,22,1.55,ORLANDO,ANDREA,010035
34.cand.7,34.cand.7.liste.0,34,18,FORZA DEL POPOLO,7-20241027000000-18-034.png,3,0.21,FELICE,DAVIDE,010035
34.cand.8,34.cand.8.liste.0,34,19,PARTITO POPOLARE DEL NORD AUTONOMIA E LIBERTA',7-20241027000000-19-034.png,3,0.21,CELLA,MARIA ANTONIETTA,010035
34.cand.5,34.cand.5.liste.0,34,20,PARTITO COMUNISTA DEI LAVORATORI,7-20241027000000-20-034.png,7,0.49,FERRANDO,MARCO GIUSEPPE,010035
35.cand.0,35.cand.0.liste.3,35,1,BUCCI PRESIDENTE VINCE LIGURIA,7-20241027000000-1-034.png,71,7.75,BUCCI,MARCO,010036
35.cand.0,35.cand.0.liste.2,35,2,GIORGIA MELONI PER BUCCI PRESIDENTE FRATELLI D'ITALIA,7-20241027000000-2-034.png,131,14.30,BUCCI,MARCO,010036
35.cand.0,35.cand.0.liste.0,35,3,ORGOGLIO LIGURIA BUCCI PRESIDENTE,7-20241027000000-3-034.png,178,19.43,BUCCI,MARCO,010036
35.cand.1,35.cand.1.liste.1,35,4,MOVIMENTO 5 STELLE 2050,7-20241027000000-4-034.png,91,9.93,ORLANDO,ANDREA,010036
35.cand.1,35.cand.1.liste.0,35,5,PARTITO DEMOCRATICO ANDREA ORLANDO PRESIDENTE,7-20241027000000-5-034.png,128,13.97,ORLANDO,ANDREA,010036
35.cand.1,35.cand.1.liste.3,35,6,LIGURI A TESTA ALTA ORLANDO PRESIDENTE,7-20241027000000-6-034.png,16,1.75,ORLANDO,ANDREA,010036
35.cand.3,35.cand.3.liste.0,35,7,PER L'ALTERNATIVA - POTERE AL POPOLO! - PCI - RIFONDAZIONE PARTITO COMUNISTA SINISTRA EUROPEA,7-20241027000000-7-034.png,6,0.66,ROLLANDO,NICOLA,010036
35.cand.7,35.cand.7.liste.0,35,8,INDIPENDENZA! ALEMANNO PER ROSSON,7-20241027000000-8-034.png,2,0.22,ROSSON,ALESSANDRO,010036
35.cand.4,35.cand.4.liste.0,35,9,DEMOCRAZIA SOVRANA POPOLARE,7-20241027000000-9-034.png,5,0.55,TOSCANO,FRANCESCO,010036
35.cand.0,35.cand.0.liste.6,35,10,ALTERNATIVA POPOLARE CON BANDECCHI PER BUCCI PPE,7-20241027000000-10-034.png,3,0.33,BUCCI,MARCO,010036
35.cand.1,35.cand.1.liste.2,35,11,LISTA ANDREA ORLANDO PRESIDENTE,7-20241027000000-11-034.png,44,4.80,ORLANDO,ANDREA,010036
35.cand.6,35.cand.6.liste.0,35,12,UNITI PER LA COSTITUZIONE,7-20241027000000-12-034.png,3,0.33,MORRA,NICOLA,010036
35.cand.0,35.cand.0.liste.5,35,13,BUCCI LIBERTAS UDC,7-20241027000000-13-034.png,20,2.18,BUCCI,MARCO,010036
35.cand.0,35.cand.0.liste.1,35,14,LEGA LIGURIA BUCCI PRESIDENTE,7-20241027000000-14-034.png,133,14.52,BUCCI,MARCO,010036
35.cand.0,35.cand.0.liste.4,35,15,FORZA ITALIA BERLUSCONI BUCCI PRESIDENTE PPE,7-20241027000000-15-034.png,49,5.35,BUCCI,MARCO,010036
35.cand.1,35.cand.1.liste.4,35,16,ALLEANZA VERDI E SINISTRA - LISTA SANSA - POSSIBILE - EUROPA VERDE - SINISTRA ITALIANA,7-20241027000000-16-034.png,12,1.31,ORLANDO,ANDREA,010036
35.cand.1,35.cand.1.liste.5,35,17,PATTO CIVICO E RIFORMISTA PER ORLANDO - AZIONE CON CALENDA - PRI - REPUBBLICANI EUROPEI - PER - ALLEANZA CIVICA LIGURIA,7-20241027000000-17-034.png,8,0.87,ORLANDO,ANDREA,010036
35.cand.5,35.cand.5.liste.0,35,18,FORZA DEL POPOLO,7-20241027000000-18-034.png,3,0.33,FELICE,DAVIDE,010036
35.cand.2,35.cand.2.liste.0,35,19,PARTITO POPOLARE DEL NORD AUTONOMIA E LIBERTA',7-20241027000000-19-034.png,11,1.20,CELLA,MARIA ANTONIETTA,010036
35.cand.8,35.cand.8.liste.0,35,20,PARTITO COMUNISTA DEI LAVORATORI,7-20241027000000-20-034.png,2,0.22,FERRANDO,MARCO GIUSEPPE,010036
36.cand.0,36.cand.0.liste.4,36,1,BUCCI PRESIDENTE VINCE LIGURIA,7-20241027000000-1-034.png,54,4.60,BUCCI,MARCO,010037
36.cand.0,36.cand.0.liste.1,36,2,GIORGIA MELONI PER BUCCI PRESIDENTE FRATELLI D'ITALIA,7-20241027000000-2-034.png,113,9.63,BUCCI,MARCO,010037
36.cand.0,36.cand.0.liste.2,36,3,ORGOGLIO LIGURIA BUCCI PRESIDENTE,7-20241027000000-3-034.png,85,7.24,BUCCI,MARCO,010037
36.cand.1,36.cand.1.liste.3,36,4,MOVIMENTO 5 STELLE 2050,7-20241027000000-4-034.png,30,2.56,ORLANDO,ANDREA,010037
36.cand.1,36.cand.1.liste.0,36,5,PARTITO DEMOCRATICO ANDREA ORLANDO PRESIDENTE,7-20241027000000-5-034.png,255,21.72,ORLANDO,ANDREA,010037
36.cand.1,36.cand.1.liste.5,36,6,LIGURI A TESTA ALTA ORLANDO PRESIDENTE,7-20241027000000-6-034.png,9,0.77,ORLANDO,ANDREA,010037
36.cand.2,36.cand.2.liste.0,36,7,PER L'ALTERNATIVA - POTERE AL POPOLO! - PCI - RIFONDAZIONE PARTITO COMUNISTA SINISTRA EUROPEA,7-20241027000000-7-034.png,16,1.36,ROLLANDO,NICOLA,010037
36.cand.6,36.cand.6.liste.0,36,8,INDIPENDENZA! ALEMANNO PER ROSSON,7-20241027000000-8-034.png,1,0.09,ROSSON,ALESSANDRO,010037
36.cand.3,36.cand.3.liste.0,36,9,DEMOCRAZIA SOVRANA POPOLARE,7-20241027000000-9-034.png,9,0.77,TOSCANO,FRANCESCO,010037
36.cand.0,36.cand.0.liste.6,36,10,ALTERNATIVA POPOLARE CON BANDECCHI PER BUCCI PPE,7-20241027000000-10-034.png,12,1.02,BUCCI,MARCO,010037
36.cand.1,36.cand.1.liste.1,36,11,LISTA ANDREA ORLANDO PRESIDENTE,7-20241027000000-11-034.png,49,4.17,ORLANDO,ANDREA,010037
36.cand.5,36.cand.5.liste.0,36,12,UNITI PER LA COSTITUZIONE,7-20241027000000-12-034.png,4,0.34,MORRA,NICOLA,010037
36.cand.0,36.cand.0.liste.5,36,13,BUCCI LIBERTAS UDC,7-20241027000000-13-034.png,19,1.62,BUCCI,MARCO,010037
36.cand.0,36.cand.0.liste.3,36,14,LEGA LIGURIA BUCCI PRESIDENTE,7-20241027000000-14-034.png,65,5.54,BUCCI,MARCO,010037
36.cand.0,36.cand.0.liste.0,36,15,FORZA ITALIA BERLUSCONI BUCCI PRESIDENTE PPE,7-20241027000000-15-034.png,397,33.82,BUCCI,MARCO,010037
36.cand.1,36.cand.1.liste.2,36,16,ALLEANZA VERDI E SINISTRA - LISTA SANSA - POSSIBILE - EUROPA VERDE - SINISTRA ITALIANA,7-20241027000000-16-034.png,34,2.90,ORLANDO,ANDREA,010037
36.cand.1,36.cand.1.liste.4,36,17,PATTO CIVICO E RIFORMISTA PER ORLANDO - AZIONE CON CALENDA - PRI - REPUBBLICANI EUROPEI - PER - ALLEANZA CIVICA LIGURIA,7-20241027000000-17-034.png,14,1.19,ORLANDO,ANDREA,010037
36.cand.8,36.cand.8.liste.0,36,18,FORZA DEL POPOLO,7-20241027000000-18-034.png,0,0,FELICE,DAVIDE,010037
36.cand.4,36.cand.4.liste.0,36,19,PARTITO POPOLARE DEL NORD AUTONOMIA E LIBERTA',7-20241027000000-19-034.png,7,0.60,CELLA,MARIA ANTONIETTA,010037
36.cand.7,36.cand.7.liste.0,36,20,PARTITO COMUNISTA DEI LAVORATORI,7-20241027000000-20-034.png,1,0.09,FERRANDO,MARCO GIUSEPPE,010037
37.cand.0,37.cand.0.liste.1,37,1,BUCCI PRESIDENTE VINCE LIGURIA,7-20241027000000-1-034.png,15,19.48,BUCCI,MARCO,010038
37.cand.0,37.cand.0.liste.3,37,2,GIORGIA MELONI PER BUCCI PRESIDENTE FRATELLI D'ITALIA,7-20241027000000-2-034.png,9,11.69,BUCCI,MARCO,010038
37.cand.0,37.cand.0.liste.2,37,3,ORGOGLIO LIGURIA BUCCI PRESIDENTE,7-20241027000000-3-034.png,13,16.88,BUCCI,MARCO,010038
37.cand.1,37.cand.1.liste.5,37,4,MOVIMENTO 5 STELLE 2050,7-20241027000000-4-034.png,1,1.30,ORLANDO,ANDREA,010038
37.cand.1,37.cand.1.liste.0,37,5,PARTITO DEMOCRATICO ANDREA ORLANDO PRESIDENTE,7-20241027000000-5-034.png,8,10.39,ORLANDO,ANDREA,010038
37.cand.1,37.cand.1.liste.3,37,6,LIGURI A TESTA ALTA ORLANDO PRESIDENTE,7-20241027000000-6-034.png,2,2.60,ORLANDO,ANDREA,010038
37.cand.8,37.cand.8.liste.0,37,7,PER L'ALTERNATIVA - POTERE AL POPOLO! - PCI - RIFONDAZIONE PARTITO COMUNISTA SINISTRA EUROPEA,7-20241027000000-7-034.png,0,0,ROLLANDO,NICOLA,010038
37.cand.4,37.cand.4.liste.0,37,8,INDIPENDENZA! ALEMANNO PER ROSSON,7-20241027000000-8-034.png,0,0,ROSSON,ALESSANDRO,010038
37.cand.6,37.cand.6.liste.0,37,9,DEMOCRAZIA SOVRANA POPOLARE,7-20241027000000-9-034.png,0,0,TOSCANO,FRANCESCO,010038
37.cand.0,37.cand.0.liste.6,37,10,ALTERNATIVA POPOLARE CON BANDECCHI PER BUCCI PPE,7-20241027000000-10-034.png,0,0,BUCCI,MARCO,010038
37.cand.1,37.cand.1.liste.2,37,11,LISTA ANDREA ORLANDO PRESIDENTE,7-20241027000000-11-034.png,2,2.60,ORLANDO,ANDREA,010038
37.cand.3,37.cand.3.liste.0,37,12,UNITI PER LA COSTITUZIONE,7-20241027000000-12-034.png,1,1.30,MORRA,NICOLA,010038
37.cand.0,37.cand.0.liste.4,37,13,BUCCI LIBERTAS UDC,7-20241027000000-13-034.png,3,3.90,BUCCI,MARCO,010038
37.cand.0,37.cand.0.liste.0,37,14,LEGA LIGURIA BUCCI PRESIDENTE,7-20241027000000-14-034.png,16,20.78,BUCCI,MARCO,010038
37.cand.0,37.cand.0.liste.5,37,15,FORZA ITALIA BERLUSCONI BUCCI PRESIDENTE PPE,7-20241027000000-15-034.png,2,2.60,BUCCI,MARCO,010038
37.cand.1,37.cand.1.liste.4,37,16,ALLEANZA VERDI E SINISTRA - LISTA SANSA - POSSIBILE - EUROPA VERDE - SINISTRA ITALIANA,7-20241027000000-16-034.png,1,1.30,ORLANDO,ANDREA,010038
37.cand.1,37.cand.1.liste.1,37,17,PATTO CIVICO E RIFORMISTA PER ORLANDO - AZIONE CON CALENDA - PRI - REPUBBLICANI EUROPEI - PER - ALLEANZA CIVICA LIGURIA,7-20241027000000-17-034.png,3,3.90,ORLANDO,ANDREA,010038
37.cand.5,37.cand.5.liste.0,37,18,FORZA DEL POPOLO,7-20241027000000-18-034.png,0,0,FELICE,DAVIDE,010038
37.cand.2,37.cand.2.liste.0,37,19,PARTITO POPOLARE DEL NORD AUTONOMIA E LIBERTA',7-20241027000000-19-034.png,1,1.30,CELLA,MARIA ANTONIETTA,010038
37.cand.7,37.cand.7.liste.0,37,20,PARTITO COMUNISTA DEI LAVORATORI,7-20241027000000-20-034.png,0,0,FERRANDO,MARCO GIUSEPPE,010038
38.cand.0,38.cand.0.liste.2,38,1,BUCCI PRESIDENTE VINCE LIGURIA,7-20241027000000-1-034.png,67,9.10,BUCCI,MARCO,010039
38.cand.0,38.cand.0.liste.1,38,2,GIORGIA MELONI PER BUCCI PRESIDENTE FRATELLI D'ITALIA,7-20241027000000-2-034.png,91,12.36,BUCCI,MARCO,010039
38.cand.0,38.cand.0.liste.3,38,3,ORGOGLIO LIGURIA BUCCI PRESIDENTE,7-20241027000000-3-034.png,58,7.88,BUCCI,MARCO,010039
38.cand.1,38.cand.1.liste.2,38,4,MOVIMENTO 5 STELLE 2050,7-20241027000000-4-034.png,30,4.08,ORLANDO,ANDREA,010039
38.cand.1,38.cand.1.liste.0,38,5,PARTITO DEMOCRATICO ANDREA ORLANDO PRESIDENTE,7-20241027000000-5-034.png,220,29.89,ORLANDO,ANDREA,010039
38.cand.1,38.cand.1.liste.5,38,6,LIGURI A TESTA ALTA ORLANDO PRESIDENTE,7-20241027000000-6-034.png,2,0.27,ORLANDO,ANDREA,010039
38.cand.4,38.cand.4.liste.0,38,7,PER L'ALTERNATIVA - POTERE AL POPOLO! - PCI - RIFONDAZIONE PARTITO COMUNISTA SINISTRA EUROPEA,7-20241027000000-7-034.png,6,0.82,ROLLANDO,NICOLA,010039
38.cand.8,38.cand.8.liste.0,38,8,INDIPENDENZA! ALEMANNO PER ROSSON,7-20241027000000-8-034.png,0,0,ROSSON,ALESSANDRO,010039
38.cand.5,38.cand.5.liste.0,38,9,DEMOCRAZIA SOVRANA POPOLARE,7-20241027000000-9-034.png,6,0.82,TOSCANO,FRANCESCO,010039
38.cand.0,38.cand.0.liste.6,38,10,ALTERNATIVA POPOLARE CON BANDECCHI PER BUCCI PPE,7-20241027000000-10-034.png,4,0.54,BUCCI,MARCO,010039
38.cand.1,38.cand.1.liste.1,38,11,LISTA ANDREA ORLANDO PRESIDENTE,7-20241027000000-11-034.png,40,5.43,ORLANDO,ANDREA,010039
38.cand.2,38.cand.2.liste.0,38,12,UNITI PER LA COSTITUZIONE,7-20241027000000-12-034.png,13,1.77,MORRA,NICOLA,010039
38.cand.0,38.cand.0.liste.5,38,13,BUCCI LIBERTAS UDC,7-20241027000000-13-034.png,21,2.85,BUCCI,MARCO,010039
38.cand.0,38.cand.0.liste.0,38,14,LEGA LIGURIA BUCCI PRESIDENTE,7-20241027000000-14-034.png,99,13.45,BUCCI,MARCO,010039
38.cand.0,38.cand.0.liste.4,38,15,FORZA ITALIA BERLUSCONI BUCCI PRESIDENTE PPE,7-20241027000000-15-034.png,29,3.94,BUCCI,MARCO,010039
38.cand.1,38.cand.1.liste.3,38,16,ALLEANZA VERDI E SINISTRA - LISTA SANSA - POSSIBILE - EUROPA VERDE - SINISTRA ITALIANA,7-20241027000000-16-034.png,25,3.40,ORLANDO,ANDREA,010039
38.cand.1,38.cand.1.liste.4,38,17,PATTO CIVICO E RIFORMISTA PER ORLANDO - AZIONE CON CALENDA - PRI - REPUBBLICANI EUROPEI - PER - ALLEANZA CIVICA LIGURIA,7-20241027000000-17-034.png,11,1.49,ORLANDO,ANDREA,010039
38.cand.7,38.cand.7.liste.0,38,18,FORZA DEL POPOLO,7-20241027000000-18-034.png,2,0.27,FELICE,DAVIDE,010039
38.cand.3,38.cand.3.liste.0,38,19,PARTITO POPOLARE DEL NORD AUTONOMIA E LIBERTA',7-20241027000000-19-034.png,8,1.09,CELLA,MARIA ANTONIETTA,010039
38.cand.6,38.cand.6.liste.0,38,20,PARTITO COMUNISTA DEI LAVORATORI,7-20241027000000-20-034.png,4,0.54,FERRANDO,MARCO GIUSEPPE,010039
39.cand.0,39.cand.0.liste.3,39,1,BUCCI PRESIDENTE VINCE LIGURIA,7-20241027000000-1-034.png,68,8.35,BUCCI,MARCO,010040
39.cand.0,39.cand.0.liste.2,39,2,GIORGIA MELONI PER BUCCI PRESIDENTE FRATELLI D'ITALIA,7-20241027000000-2-034.png,99,12.16,BUCCI,MARCO,010040
39.cand.0,39.cand.0.liste.4,39,3,ORGOGLIO LIGURIA BUCCI PRESIDENTE,7-20241027000000-3-034.png,50,6.14,BUCCI,MARCO,010040
39.cand.1,39.cand.1.liste.1,39,4,MOVIMENTO 5 STELLE 2050,7-20241027000000-4-034.png,36,4.42,ORLANDO,ANDREA,010040
39.cand.1,39.cand.1.liste.0,39,5,PARTITO DEMOCRATICO ANDREA ORLANDO PRESIDENTE,7-20241027000000-5-034.png,207,25.43,ORLANDO,ANDREA,010040
39.cand.1,39.cand.1.liste.5,39,6,LIGURI A TESTA ALTA ORLANDO PRESIDENTE,7-20241027000000-6-034.png,4,0.49,ORLANDO,ANDREA,010040
39.cand.2,39.cand.2.liste.0,39,7,PER L'ALTERNATIVA - POTERE AL POPOLO! - PCI - RIFONDAZIONE PARTITO COMUNISTA SINISTRA EUROPEA,7-20241027000000-7-034.png,13,1.60,ROLLANDO,NICOLA,010040
39.cand.7,39.cand.7.liste.0,39,8,INDIPENDENZA! ALEMANNO PER ROSSON,7-20241027000000-8-034.png,2,0.25,ROSSON,ALESSANDRO,010040
39.cand.3,39.cand.3.liste.0,39,9,DEMOCRAZIA SOVRANA POPOLARE,7-20241027000000-9-034.png,9,1.11,TOSCANO,FRANCESCO,010040
39.cand.0,39.cand.0.liste.6,39,10,ALTERNATIVA POPOLARE CON BANDECCHI PER BUCCI PPE,7-20241027000000-10-034.png,0,0,BUCCI,MARCO,010040
39.cand.1,39.cand.1.liste.2,39,11,LISTA ANDREA ORLANDO PRESIDENTE,7-20241027000000-11-034.png,33,4.05,ORLANDO,ANDREA,010040
39.cand.5,39.cand.5.liste.0,39,12,UNITI PER LA COSTITUZIONE,7-20241027000000-12-034.png,6,0.74,MORRA,NICOLA,010040
39.cand.0,39.cand.0.liste.5,39,13,BUCCI LIBERTAS UDC,7-20241027000000-13-034.png,12,1.47,BUCCI,MARCO,010040
39.cand.0,39.cand.0.liste.1,39,14,LEGA LIGURIA BUCCI PRESIDENTE,7-20241027000000-14-034.png,100,12.29,BUCCI,MARCO,010040
39.cand.0,39.cand.0.liste.0,39,15,FORZA ITALIA BERLUSCONI BUCCI PRESIDENTE PPE,7-20241027000000-15-034.png,136,16.71,BUCCI,MARCO,010040
39.cand.1,39.cand.1.liste.3,39,16,ALLEANZA VERDI E SINISTRA - LISTA SANSA - POSSIBILE - EUROPA VERDE - SINISTRA ITALIANA,7-20241027000000-16-034.png,17,2.09,ORLANDO,ANDREA,010040
39.cand.1,39.cand.1.liste.4,39,17,PATTO CIVICO E RIFORMISTA PER ORLANDO - AZIONE CON CALENDA - PRI - REPUBBLICANI EUROPEI - PER - ALLEANZA CIVICA LIGURIA,7-20241027000000-17-034.png,11,1.35,ORLANDO,ANDREA,010040
39.cand.8,39.cand.8.liste.0,39,18,FORZA DEL POPOLO,7-20241027000000-18-034.png,0,0,FELICE,DAVIDE,010040
39.cand.4,39.cand.4.liste.0,39,19,PARTITO POPOLARE DEL NORD AUTONOMIA E LIBERTA',7-20241027000000-19-034.png,7,0.86,CELLA,MARIA ANTONIETTA,010040
39.cand.6,39.cand.6.liste.0,39,20,PARTITO COMUNISTA DEI LAVORATORI,7-20241027000000-20-034.png,4,0.49,FERRANDO,MARCO GIUSEPPE,010040
40.cand.0,40.cand.0.liste.3,40,1,BUCCI PRESIDENTE VINCE LIGURIA,7-20241027000000-1-034.png,18,5.42,BUCCI,MARCO,010041
40.cand.0,40.cand.0.liste.1,40,2,GIORGIA MELONI PER BUCCI PRESIDENTE FRATELLI D'ITALIA,7-20241027000000-2-034.png,33,9.94,BUCCI,MARCO,010041
40.cand.0,40.cand.0.liste.0,40,3,ORGOGLIO LIGURIA BUCCI PRESIDENTE,7-20241027000000-3-034.png,104,31.33,BUCCI,MARCO,010041
40.cand.1,40.cand.1.liste.1,40,4,MOVIMENTO 5 STELLE 2050,7-20241027000000-4-034.png,29,8.73,ORLANDO,ANDREA,010041
40.cand.1,40.cand.1.liste.0,40,5,PARTITO DEMOCRATICO ANDREA ORLANDO PRESIDENTE,7-20241027000000-5-034.png,48,14.46,ORLANDO,ANDREA,010041
40.cand.1,40.cand.1.liste.5,40,6,LIGURI A TESTA ALTA ORLANDO PRESIDENTE,7-20241027000000-6-034.png,1,0.30,ORLANDO,ANDREA,010041
40.cand.2,40.cand.2.liste.0,40,7,PER L'ALTERNATIVA - POTERE AL POPOLO! - PCI - RIFONDAZIONE PARTITO COMUNISTA SINISTRA EUROPEA,7-20241027000000-7-034.png,6,1.81,ROLLANDO,NICOLA,010041
40.cand.4,40.cand.4.liste.0,40,8,INDIPENDENZA! ALEMANNO PER ROSSON,7-20241027000000-8-034.png,2,0.60,ROSSON,ALESSANDRO,010041
40.cand.3,40.cand.3.liste.0,40,9,DEMOCRAZIA SOVRANA POPOLARE,7-20241027000000-9-034.png,4,1.20,TOSCANO,FRANCESCO,010041
40.cand.0,40.cand.0.liste.5,40,10,ALTERNATIVA POPOLARE CON BANDECCHI PER BUCCI PPE,7-20241027000000-10-034.png,3,0.90,BUCCI,MARCO,010041
40.cand.1,40.cand.1.liste.2,40,11,LISTA ANDREA ORLANDO PRESIDENTE,7-20241027000000-11-034.png,19,5.72,ORLANDO,ANDREA,010041
40.cand.7,40.cand.7.liste.0,40,12,UNITI PER LA COSTITUZIONE,7-20241027000000-12-034.png,1,0.30,MORRA,NICOLA,010041
40.cand.0,40.cand.0.liste.6,40,13,BUCCI LIBERTAS UDC,7-20241027000000-13-034.png,2,0.60,BUCCI,MARCO,010041
40.cand.0,40.cand.0.liste.2,40,14,LEGA LIGURIA BUCCI PRESIDENTE,7-20241027000000-14-034.png,32,9.64,BUCCI,MARCO,010041
40.cand.0,40.cand.0.liste.4,40,15,FORZA ITALIA BERLUSCONI BUCCI PRESIDENTE PPE,7-20241027000000-15-034.png,13,3.92,BUCCI,MARCO,010041
40.cand.1,40.cand.1.liste.3,40,16,ALLEANZA VERDI E SINISTRA - LISTA SANSA - POSSIBILE - EUROPA VERDE - SINISTRA ITALIANA,7-20241027000000-16-034.png,9,2.71,ORLANDO,ANDREA,010041
40.cand.1,40.cand.1.liste.4,40,17,PATTO CIVICO E RIFORMISTA PER ORLANDO - AZIONE CON CALENDA - PRI - REPUBBLICANI EUROPEI - PER - ALLEANZA CIVICA LIGURIA,7-20241027000000-17-034.png,6,1.81,ORLANDO,ANDREA,010041
40.cand.5,40.cand.5.liste.0,40,18,FORZA DEL POPOLO,7-20241027000000-18-034.png,1,0.30,FELICE,DAVIDE,010041
40.cand.8,40.cand.8.liste.0,40,19,PARTITO POPOLARE DEL NORD AUTONOMIA E LIBERTA',7-20241027000000-19-034.png,0,0,CELLA,MARIA ANTONIETTA,010041
40.cand.6,40.cand.6.liste.0,40,20,PARTITO COMUNISTA DEI LAVORATORI,7-20241027000000-20-034.png,1,0.30,FERRANDO,MARCO GIUSEPPE,010041
41.cand.0,41.cand.0.liste.3,41,1,BUCCI PRESIDENTE VINCE LIGURIA,7-20241027000000-1-034.png,13,5.86,BUCCI,MARCO,010042
41.cand.0,41.cand.0.liste.2,41,2,GIORGIA MELONI PER BUCCI PRESIDENTE FRATELLI D'ITALIA,7-20241027000000-2-034.png,36,16.22,BUCCI,MARCO,010042
41.cand.0,41.cand.0.liste.1,41,3,ORGOGLIO LIGURIA BUCCI PRESIDENTE,7-20241027000000-3-034.png,46,20.72,BUCCI,MARCO,010042
41.cand.1,41.cand.1.liste.1,41,4,MOVIMENTO 5 STELLE 2050,7-20241027000000-4-034.png,17,7.66,ORLANDO,ANDREA,010042
41.cand.1,41.cand.1.liste.0,41,5,PARTITO DEMOCRATICO ANDREA ORLANDO PRESIDENTE,7-20241027000000-5-034.png,20,9.01,ORLANDO,ANDREA,010042
41.cand.1,41.cand.1.liste.5,41,6,LIGURI A TESTA ALTA ORLANDO PRESIDENTE,7-20241027000000-6-034.png,3,1.35,ORLANDO,ANDREA,010042
41.cand.2,41.cand.2.liste.0,41,7,PER L'ALTERNATIVA - POTERE AL POPOLO! - PCI - RIFONDAZIONE PARTITO COMUNISTA SINISTRA EUROPEA,7-20241027000000-7-034.png,4,1.80,ROLLANDO,NICOLA,010042
